,time,lat,lon,velocity,heading,baroaltitude,geoaltitude,onground,hour
1788,1641127637,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6827.52,false,1641124800
1789,1641127638,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1790,1641127639,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1791,1641127640,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1792,1641127641,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1793,1641127642,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1794,1641127643,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1795,1641127644,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1796,1641127645,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1797,1641127646,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1798,1641127647,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1799,1641127648,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1800,1641127649,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1801,1641127650,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1802,1641127651,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1803,1641127652,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1804,1641127653,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1805,1641127654,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1806,1641127655,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1807,1641127656,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1808,1641127657,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1809,1641127658,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1810,1641127659,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1811,1641127660,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1812,1641127661,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1813,1641127662,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
