Unnamed: 0,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
553,2023-01-03 18:33:02.397397,40.42970688283458,-99.8733331717376,10972.8,10789.92,258.0706778227616,223.9905953853562
554,2023-01-03 18:33:22.143143,40.42118610919715,-99.92515391373308,10979.329248991013,10789.92,257.9694039034621,224.6006180748685
555,2023-01-03 18:33:41.888889,40.41288214216997,-99.97630032612504,10980.42,10797.54,257.7407841127646,225.3200119941553
556,2023-01-03 18:34:01.634635,40.40456356243059,-100.02664365942144,10977.635916666984,10794.755916666983,257.8961222959537,225.7143202630832
557,2023-01-03 18:34:21.380380,40.39615017745838,-100.07795704087832,10972.8,10789.92,258.0238675557966,225.607009954686
558,2023-01-03 18:34:41.126126,40.38785599462499,-100.12960304295288,10979.458919491768,10790.881080508232,257.91999768468094,226.1539078187849
559,2023-01-03 18:35:00.871872,40.37935124322283,-100.18114246859808,10980.42,10789.92,257.7960909111779,226.3255436680616
560,2023-01-03 18:35:20.617618,40.37086602148967,-100.23247389982072,10972.8,10789.92,257.5417535599951,226.5452738531502
561,2023-01-03 18:35:40.363363,40.36233493948742,-100.28352048516598,10972.8,10789.92,257.8235604160544,226.8283880609519
562,2023-01-03 18:36:00.109109,40.353901295589,-100.33511243829706,10973.631411824226,10790.751411824229,257.9777233138165,227.2235729691881
563,2023-01-03 18:36:19.854855,40.34536615173296,-100.38608942245794,10973.906006255149,10791.02600625515,257.5976418196396,227.5500433703085
564,2023-01-03 18:36:39.600601,40.33675324982249,-100.43783248637916,10972.8,10789.92,257.7242142062211,227.4401083602507
565,2023-01-03 18:36:59.346346,40.32805851276646,-100.48948058340596,10972.8,10789.92,257.5976418196396,227.5500433703085
566,2023-01-03 18:37:19.092092,40.31958080820939,-100.54026459077762,10980.42,10797.54,257.625401258993,228.052508782587
567,2023-01-03 18:37:38.837838,40.31069740084786,-100.59283612250871,10972.8,10789.92,257.625401258993,228.052508782587
568,2023-01-03 18:37:58.583584,40.30202952099266,-100.6442856847471,10972.8,10789.92,257.4711922908485,227.6610877818039
569,2023-01-03 18:38:18.329329,40.293151464070824,-100.69632484110606,10980.42,10797.54,257.625401258993,228.052508782587
570,2023-01-03 18:38:38.075075,40.28445127480801,-100.74795611809266,10972.8,10782.3,257.4653352357174,228.19338534176953
571,2023-01-03 18:38:57.820821,40.275520889336505,-100.79989819388594,10972.8,10782.3,257.3731551201865,228.27521409829
572,2023-01-03 18:39:17.566566,40.267005147311785,-100.85050855741032,10972.8,10782.3,257.4992166366269,228.1633086501791
573,2023-01-03 18:39:37.312312,40.25813677196018,-100.90219014999256,10972.8,10782.3,257.4013194236418,228.7772436259364
574,2023-01-03 18:39:57.058058,40.249270551146886,-100.95391038389528,10972.8,10782.3,257.4013194236418,228.7772436259364
575,2023-01-03 18:40:16.803804,40.24016174675489,-101.00630055146765,10972.8,10782.3,257.2756443145776,228.8900051635339
576,2023-01-03 18:40:36.549550,40.23134240127448,-101.05776580150206,10976.232432203293,10785.732432203293,257.4013194236418,228.7772436259364
577,2023-01-03 18:40:56.295295,40.22237351623964,-101.1095011691809,10972.8,10782.3,257.2756443145776,228.8900051635339
578,2023-01-03 18:41:16.041041,40.21337362655439,-101.16148899280232,10972.8,10782.3,257.1500935743472,229.0038668487988
579,2023-01-03 18:41:35.786787,40.20415338739258,-101.2136127827252,10972.8,10782.3,257.1214055527323,228.5023352227312
580,2023-01-03 18:41:55.532532,40.195153750224925,-101.26507218700468,10980.42,10789.92,257.1214055527323,228.5023352227312
581,2023-01-03 18:42:15.278278,40.186307135006516,-101.3161334789104,10980.42,10784.420481033325,257.3731551201865,228.27521409829
582,2023-01-03 18:42:35.024024,40.17713042612432,-101.3682893569918,10972.8,10782.3,256.8113582825865,227.7319883344209
583,2023-01-03 18:42:54.769770,40.16820693533607,-101.4197469047874,10972.8,10782.3,257.27621235116374,228.3622053093653
584,2023-01-03 18:43:14.515516,40.15907411315493,-101.4702822941326,10972.8,10782.3,256.8113582825865,227.7319883344209
585,2023-01-03 18:43:34.261261,40.150150175019405,-101.52158543782204,10980.42,10789.92,257.2186660045366,227.8864983058431
586,2023-01-03 18:43:54.007007,40.14088119180815,-101.57313807978062,10972.8,10782.3,256.6854067201175,227.8499133080007
587,2023-01-03 18:44:13.752753,40.131833234753046,-101.62444887162236,10980.42,10789.92,257.2186660045366,227.8864983058431
588,2023-01-03 18:44:33.498498,40.12266609263316,-101.67519747515324,10972.8,10782.3,256.6854067201175,227.8499133080007
589,2023-01-03 18:44:53.244244,40.113405401689455,-101.72707365230634,10972.8,10782.3,256.9374397439813,227.6151649875124
590,2023-01-03 18:45:12.989990,40.10443747735665,-101.7773467013799,10972.8,10782.3,256.8113582825865,227.7319883344209
591,2023-01-03 18:45:32.735736,40.0950579944365,-101.82877420856676,10980.42,10789.92,256.833037308613,228.1005222119651
592,2023-01-03 18:45:52.481482,40.08577813039301,-101.88065818522594,10972.8,10782.3,256.7151335150978,228.3505599148113
593,2023-01-03 18:46:12.227227,40.07638742413986,-101.93183854904254,10980.42,10789.92,256.7151335150978,228.3505599148113
594,2023-01-03 18:46:31.972973,40.06701511977205,-101.98442355041202,10972.8,10782.3,256.7447302384368,228.8512677212221
595,2023-01-03 18:46:51.718719,40.0576343707944,-102.0348986683384,10978.276637005803,10787.776637005803,256.3083415380255,228.2102808314229
596,2023-01-03 18:47:11.464464,40.04839286081779,-102.08629840517791,10972.8,10782.3,256.7447302384368,228.8512677212221
