Unnamed: 0,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
396,2023-01-03 07:31:57.711712,41.3920099081366,-93.42264229338004,9768.84,9669.78,260.8599487658671,210.5081966935278
397,2023-01-03 07:32:18.791792,41.38570393610465,-93.47440090176714,9768.84,9662.16,260.6811409384435,209.68086622813735
398,2023-01-03 07:32:39.871872,41.37946729687974,-93.5255706757307,9768.84,9662.16,260.7927362344792,208.9846041597264
399,2023-01-03 07:33:00.951952,41.37301776236687,-93.57919933880808,9753.6,9646.92,260.8489519087599,206.867199323785
400,2023-01-03 07:33:22.032032,41.3668110248982,-93.62989998050034,9753.6,9639.3,260.701580269527,206.9536024900157
401,2023-01-03 07:33:43.112112,41.36032576463185,-93.68175860168412,9753.6,9639.3,260.4912280417021,208.6443057309533
402,2023-01-03 07:34:04.192192,41.35386957116306,-93.73317154654596,9753.6,9631.68,260.495702507664,208.7418226402174
403,2023-01-03 07:34:25.272272,41.34732959213024,-93.78526561108876,9753.6,9631.68,260.5145092612869,209.1516987018978
404,2023-01-03 07:34:46.352352,41.34092584021623,-93.83642273206785,9753.6,9628.995074858663,260.4912280417021,208.6443057309533
405,2023-01-03 07:35:07.432432,41.33444206877933,-93.88770828430413,9745.98,9616.44,260.50129559566705,208.86371889776944
406,2023-01-03 07:35:28.512512,41.32794429127547,-93.93958799072458,9740.217327582835,9608.82,260.5376777919744,209.6591260381614
407,2023-01-03 07:35:49.592592,41.32138871880948,-93.99097789389668,9738.36,9601.2,260.4129151321193,210.0449099513889
408,2023-01-03 07:36:10.672673,41.31446959067497,-94.04536994954304,9745.98,9608.820000000002,260.4224410617732,210.2515697978816
409,2023-01-03 07:36:31.752753,41.30789477831422,-94.09662537300028,9745.98,9608.820000000002,260.3078523919739,210.8448592789919
410,2023-01-03 07:36:52.832833,41.30109897951331,-94.14939767894052,9745.98,9601.2,260.3546978806782,211.8591323110198
411,2023-01-03 07:37:13.912913,41.29437308983928,-94.20213722757497,9752.93639588356,9608.15639588356,260.5148507893921,212.2809391369704
412,2023-01-03 07:37:34.992993,41.287787183075935,-94.25387583210318,9753.6,9608.82,260.4001406637188,212.87415094578716
413,2023-01-03 07:37:56.073073,41.2810587381573,-94.3065183104918,9754.156817393305,9601.756817393303,260.2879751040055,213.4669865278133
414,2023-01-03 07:38:17.153153,41.274186613564645,-94.35919643102898,9761.22,9608.820000000002,259.9920201985586,213.1363284049346
415,2023-01-03 07:38:38.233233,41.267053683061974,-94.4127145152594,9753.6,9601.2,260.0398596916272,214.1496350386865
416,2023-01-03 07:38:59.313313,41.26018769322037,-94.46482413783087,9753.6,9593.58,260.0636100565716,214.6563439447418
417,2023-01-03 07:39:20.393393,41.25312333364707,-94.51852953094534,9753.6,9593.58,260.0872485532761,215.1630895611564
418,2023-01-03 07:39:41.473474,41.24602717033122,-94.5725284612854,9753.6,9585.96,260.1341930569156,216.1766898924
419,2023-01-03 07:40:02.553554,41.23891710975627,-94.62609732625292,9753.6,9585.96,259.8896642357575,216.8617920475996
420,2023-01-03 07:40:23.633634,41.23170329298788,-94.6793339234335,9758.42828813553,9583.16828813553,259.9134683153462,217.3682662784712
421,2023-01-03 07:40:44.713714,41.22434114281115,-94.7335803554994,9761.22,9585.96,259.8040117527132,217.9652542648023
422,2023-01-03 07:41:05.793794,41.21716230700258,-94.78695767268071,9753.6,9578.34,259.8516660929066,218.9779698112011
423,2023-01-03 07:41:26.873874,41.20990031471592,-94.84104630773072,9761.22,9578.340000000002,259.9842195478903,218.8879120026824
424,2023-01-03 07:41:47.953954,41.20261241744589,-94.89553268985767,9768.84,9585.96,259.85776965176035,218.97382300767492
425,2023-01-03 07:42:09.034034,41.19528789348987,-94.9494787145086,9761.22,9578.340000000002,259.7192223302858,219.069198678488
