Unnamed: 0,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
485,2023-01-19 18:49:25.801802,43.57273046230662,-97.62607745418003,11582.4,11361.42,255.2007426201834,215.4986205176508
486,2023-01-19 18:49:45.918919,43.562877373722095,-97.67746869076058,11582.4,11361.42,255.3330636922693,215.3677887591468
487,2023-01-19 18:50:06.036036,43.55296174004887,-97.7296489130602,11582.4,11361.42,255.3676369841485,215.8655084010269
488,2023-01-19 18:50:26.153153,43.54334515907797,-97.77991387435723,11582.4,11361.42,255.103722823291,216.1277146561819
489,2023-01-19 18:50:46.270270,43.533042107365425,-97.83294618828222,11582.4,11361.42,254.9720071280581,216.2605342244084
490,2023-01-19 18:51:06.387387,43.523089574498,-97.88415418653,11590.02,11365.13465456009,255.0685828218624,215.6306002409554
491,2023-01-19 18:51:26.504504,43.512909872213456,-97.93625977647024,11590.02,11369.04,254.9010002008005,215.2670002667064
492,2023-01-19 18:51:46.621622,43.5025327772561,-97.98847389954192,11590.02,11369.04,254.6369345928404,215.5373020167183
493,2023-01-19 18:52:06.738739,43.49041510914413,-98.0383905715066,11582.4,11369.04,249.94751067291267,216.08769828343029
494,2023-01-19 18:52:26.855856,43.47692101274151,-98.08868331503022,11582.4,11364.3261259079,249.795360229037,215.9813349901803
495,2023-01-19 18:52:46.972973,43.46342009036423,-98.1393685946075,11582.4,11369.04,250.09499827448604,216.11654290364783
496,2023-01-19 18:53:07.090090,43.45038043108724,-98.18892740698274,11581.71351392269,11369.04,250.0984615451405,216.1117953147085
497,2023-01-19 18:53:27.207207,43.43693336280922,-98.24011034817502,11574.78,11361.42,250.1447856306789,216.595586990578
498,2023-01-19 18:53:47.324324,43.42363459766815,-98.29026845550683,11582.4,11369.04,249.9703210197425,216.2874554353731
499,2023-01-19 18:54:07.441442,43.410294480725405,-98.34053363603226,11582.4,11369.04,249.9703210197425,216.2874554353731
500,2023-01-19 18:54:27.558558,43.396840824710296,-98.39120635866264,11582.4,11369.04,250.0168934781,216.7708550713289
501,2023-01-19 18:54:47.675676,43.383179018519144,-98.44255385550974,11574.78,11364.371891949177,249.91776337134823,217.24318526137375
502,2023-01-19 18:55:07.792793,43.36991799843963,-98.49224577304908,11574.78,11361.42,249.94428103589584,217.9664233812296
503,2023-01-19 18:55:27.909910,43.35616792822494,-98.54377481483036,11574.78,11361.42,249.78654050361197,218.73466443453705
504,2023-01-19 18:55:48.027027,43.34282869898016,-98.5932806318864,11574.78,11361.42,249.7751405688319,218.750638568394
505,2023-01-19 18:56:08.144144,43.32900700416866,-98.64480331585844,11582.4,11369.04,249.9479178539015,219.0565134946299
506,2023-01-19 18:56:28.261261,43.31520444039612,-98.69640946668864,11590.02,11376.66,249.7751405688319,218.750638568394
507,2023-01-19 18:56:48.378378,43.30160199529619,-98.74653643167612,11597.64,11384.28,249.6018810053723,218.4467583972211
508,2023-01-19 18:57:08.495496,43.28778020946043,-98.7973925906344,11597.64,11384.28,249.6815637839546,217.7854790579382
509,2023-01-19 18:57:28.612613,43.27419094718925,-98.847649756041,11597.64,11384.28,249.6815637839546,217.7854790579382
510,2023-01-19 18:57:48.729730,43.26057060128886,-98.89793602186336,11590.02,11378.719460048676,249.634463735911,217.3031186007021
511,2023-01-19 18:58:08.846847,43.246856563655754,-98.94830063035832,11590.02,11376.66,249.5871541533469,216.8209056432156
512,2023-01-19 18:58:28.963964,43.2329687169913,-98.99917286052164,11590.02,11376.934594430924,249.4120883879775,216.5192063655117
513,2023-01-19 18:58:49.081081,43.219482589601114,-99.04925431073936,11590.02,11376.66,249.876548922257,215.3210877624163
514,2023-01-19 18:59:09.198198,43.20601361534624,-99.0992259197772,11583.15513468504,11384.28,249.51155696680152,214.7309376583744
515,2023-01-19 18:59:29.315315,43.19256438724736,-99.14798256677366,11582.4,11376.66,249.3474160688864,214.4120881727181
516,2023-01-19 18:59:49.432432,43.17873428352976,-99.19802265379998,11578.075134987832,11372.335134987832,249.3474160688864,214.4120881727181
517,2023-01-19 19:00:09.549550,43.16508442644408,-99.24774687827242,11574.78,11369.04,249.2988208336909,213.9307812272196
518,2023-01-19 19:00:29.666667,43.15168219092225,-99.29552350744676,11567.16,11361.42,248.9921810324728,213.8163193493385
519,2023-01-19 19:00:49.783784,43.13747304311964,-99.34637408944263,11567.16,11361.42,249.2988208336909,213.9307812272196
520,2023-01-19 19:01:09.900901,43.12383662047796,-99.39565719693468,11567.16,11361.42,249.1700456602056,214.1131749381238
521,2023-01-19 19:01:30.018018,43.11006591629775,-99.44502327762476,11567.16,11361.42,249.2188883417512,214.594072798343
522,2023-01-19 19:01:50.135135,43.096478408457926,-99.49393306062689,11567.16,11361.42,249.2675125681133,215.0751259061255
523,2023-01-19 19:02:10.252252,43.08256428005749,-99.54399344563564,11567.16,11369.04,249.23588867983204,215.67044229660215
524,2023-01-19 19:02:30.369369,43.06883116033701,-99.59337978263648,11574.78,11369.04,249.1091752375915,216.4024447019628
525,2023-01-19 19:02:50.486486,43.0549992742308,-99.64291287828397,11582.4,11376.66,249.1091752375915,216.4024447019628
526,2023-01-19 19:03:10.603604,43.04073271880407,-99.69378190246904,11582.4,11376.66,249.1576373327379,216.8831475521233
527,2023-01-19 19:03:30.720721,43.02696640422073,-99.74326353732002,11590.02,11384.28,249.1576373327379,216.8831475521233
528,2023-01-19 19:03:50.837838,43.01291145880871,-99.79345970592382,11597.64,11391.9,248.9820305084429,216.5864227377977
529,2023-01-19 19:04:10.954955,42.998875386078,-99.84305716825472,11597.64,11391.9,248.92738324654303,216.1146382806751
530,2023-01-19 19:04:31.072072,42.98492390403408,-99.89226834558832,11597.64,11391.9,248.8839747660827,215.6263044989427
531,2023-01-19 19:04:51.189189,42.9707778881688,-99.941786808628,11590.02,11384.28,248.5795408807901,215.5201110964595
532,2023-01-19 19:05:11.306306,42.95668712531914,-99.99110067026687,11590.02,11384.28,248.73968019020535,215.2850285014955
533,2023-01-19 19:05:31.423424,42.94243477478085,-100.04114368017916,11590.02,11384.28,248.8136268823773,214.94338431833623
534,2023-01-19 19:05:51.540540,42.92847009612888,-100.09029386010089,11583.5670272398,11384.28,248.9131556136742,214.4811988241595
535,2023-01-19 19:06:11.657658,42.91460171263316,-100.13900037527324,11582.4,11384.28,248.7352435841908,214.1873245492831
536,2023-01-19 19:06:31.774775,42.90063187881606,-100.1876965324752,11582.4,11384.28,248.685221552655,213.7079881754529
537,2023-01-19 19:06:51.891892,42.88651582133814,-100.23657662543494,11582.4,11384.28,248.5063536029822,213.4167694308617
538,2023-01-19 19:07:12.009009,42.872692707409506,-100.28447816665006,11590.02,11391.9,248.6631407081943,212.0832436507845
539,2023-01-19 19:07:32.126126,42.85881067649282,-100.33321128840872,11590.02,11391.9,248.91617646163627,211.6505179200331
540,2023-01-19 19:07:52.243243,42.84465856548799,-100.38265519071544,11590.02,11391.9,248.510401201401,210.6464441987353
541,2023-01-19 19:08:12.360360,42.83085290520029,-100.43020641123672,11582.4,11384.28,248.3286896985772,210.3572776116109
542,2023-01-19 19:08:32.477478,42.81664742688822,-100.4788520392094,11574.78,11376.66,248.4074124756341,209.6894190398843
543,2023-01-19 19:08:52.594594,42.80268364992662,-100.52683574824188,11574.78,11376.66,248.5382331990473,209.5006475435637
544,2023-01-19 19:09:12.711712,42.78938252221633,-100.5729079186362,11574.78,11376.66,248.5244933465308,208.9677296337715
545,2023-01-19 19:09:32.828829,42.77545601483168,-100.62093364731876,11574.78,11376.66,248.6179482914481,208.8338513030471
546,2023-01-19 19:09:52.945946,42.761298479729746,-100.66971843559958,11574.368108353616,11376.248108353617,248.4866381666844,209.0219588486257
547,2023-01-19 19:10:13.063063,42.747393221412494,-100.71744145593668,11567.16,11376.66,248.4866381666844,209.0219588486257
548,2023-01-19 19:10:33.180180,42.73361420650388,-100.76456606888485,11567.16,11376.66,248.2247290973791,209.4014585870838
549,2023-01-19 19:10:53.297297,42.7195834598424,-100.81250727310442,11574.78,11384.28,248.4074124756341,209.6894190398843
550,2023-01-19 19:11:13.414414,42.70567857897549,-100.85978233841492,11574.78,11384.28,248.3286896985772,210.3572776116109
551,2023-01-19 19:11:33.531532,42.69148852021502,-100.90819373058412,11574.78,11384.28,248.3803164364833,210.8354450630653
552,2023-01-19 19:11:53.648649,42.677435178946325,-100.9560904165416,11574.78,11384.28,248.1208486624247,211.2166984247588
553,2023-01-19 19:12:13.765766,42.66330815809019,-101.0036739440871,11582.4,11391.9,248.0435978001557,211.8859882262889
554,2023-01-19 19:12:33.882883,42.64868633083436,-101.05283820979426,11582.4,11391.9,247.9668335683455,212.5556607816482
555,2023-01-19 19:12:54.000000,42.63468933105469,-101.0999367453835,11590.02,11399.52,248.1471580503417,212.8405972423198
556,2023-01-19 19:13:14.117117,42.620367101684685,-101.14803735993434,11590.02,11399.52,248.0187388816768,213.032620734174
557,2023-01-19 19:13:34.234234,42.6058657999694,-101.19666981319612,11597.64,11407.14,248.0187388816768,213.032620734174
558,2023-01-19 19:13:54.351351,42.591607583643054,-101.24480882462768,11597.64,11414.76,248.1471580503417,212.8405972423198
559,2023-01-19 19:14:14.468468,42.57683253936193,-101.29446572331784,11597.64,11414.76,248.0187388816768,213.032620734174
560,2023-01-19 19:14:34.585586,42.56285383894283,-101.34109272126145,11590.02,11408.718918886185,247.7102130143069,212.9437770184984
561,2023-01-19 19:14:54.702703,42.54786334730898,-101.39084044540306,11590.02,11407.14,247.9668335683455,212.5556607816482
562,2023-01-19 19:15:14.819820,42.533718687467015,-101.43838235208148,11590.02,11407.14,248.0954943055023,212.3632060125296
563,2023-01-19 19:15:34.936937,42.51922579467893,-101.4867698825012,11590.02,11407.14,247.7860267744959,212.2728353715929
564,2023-01-19 19:15:55.054054,42.504591008278254,-101.53493276568383,11582.4,11401.322027088405,247.6047393466196,211.9921294614122
565,2023-01-19 19:16:15.171171,42.49020110341963,-101.58201878213896,11582.4,11399.52,247.56073462757575,211.59797779572588
566,2023-01-19 19:16:35.288288,42.47571524922392,-101.6296214087882,11577.136936894656,11399.52,247.6047393466196,211.9921294614122
567,2023-01-19 19:16:55.405406,42.46147732413497,-101.6764309507178,11574.78,11391.9,247.71602356224415,211.8230778489879
568,2023-01-19 19:17:15.522522,42.44684562041578,-101.7246417146424,11574.78,11391.9,247.65254687577223,212.4224327998084
569,2023-01-19 19:17:35.639640,42.43171709371258,-101.77446577543331,11574.78,11390.984684624673,247.8384062538387,212.7491854226107
570,2023-01-19 19:17:55.756757,42.41735607778783,-101.82195197114024,11574.78,11391.9,247.7102130143069,212.9437770184984
571,2023-01-19 19:18:15.873874,42.40278707962716,-101.86953870337508,11574.78,11391.9,247.4545313107595,213.3361493805443
572,2023-01-19 19:18:35.990991,42.38791417099234,-101.9179018887212,11574.814324758054,11391.9,247.5073881009413,213.8113682643307
573,2023-01-19 19:18:56.108108,42.37297032248294,-101.966447201727,11582.4,11399.52,247.3801350519596,214.008704
574,2023-01-19 19:19:16.225225,42.35799057419717,-102.01491241078575,11582.4,11399.52,247.4329909221254,214.4836666498528
575,2023-01-19 19:19:36.342342,42.34329528386717,-102.06253279326998,11590.02,11407.14,247.4329909221254,214.4836666498528
576,2023-01-19 19:19:56.459460,42.328225213062986,-102.1112980950073,11590.02,11407.14,247.4329909221254,214.4836666498528
577,2023-01-19 19:20:16.576576,42.3135102325919,-102.15918880355568,11590.02,11407.14,247.6123996999376,214.7623483014066
578,2023-01-19 19:20:36.693694,42.29854801479876,-102.20792946592998,11590.02,11407.14,247.4491094520419,214.6292063944362
579,2023-01-19 19:20:56.810811,42.28391094269404,-102.25530081315218,11590.02,11407.14,247.4329909221254,214.4836666498528
580,2023-01-19 19:21:16.927928,42.26883053394346,-102.30407465495666,11590.02,11407.14,247.3801350519596,214.008704
581,2023-01-19 19:21:37.045045,42.253890578747814,-102.35216726562864,11590.02,11414.76,247.3801350519596,214.008704
582,2023-01-19 19:21:57.162162,42.23916140886138,-102.39961015015888,11590.02,11414.76,247.3270440928094,213.5339242865459
583,2023-01-19 19:22:17.279279,42.224101801869026,-102.44818763553604,11582.4,11407.14,247.36530784966064,213.87610788624545
584,2023-01-19 19:22:37.396396,42.20930741677382,-102.4957398151512,11582.4,11407.14,247.1997934420501,213.7327544274975
585,2023-01-19 19:22:57.513514,42.19421427953057,-102.5439066970747,11574.78,11399.52,247.0189873500194,213.4589277896028
586,2023-01-19 19:23:17.630631,42.17923275582575,-102.5914707386802,11574.78,11399.52,247.0189873500194,213.4589277896028
587,2023-01-19 19:23:37.747748,42.16406414966332,-102.63926606779438,11580.477837166784,11405.217837166783,246.8919813039118,213.6603050581836
588,2023-01-19 19:23:57.864865,42.148917945683934,-102.68709506089424,11582.4,11407.14,246.8919813039118,213.6603050581836
589,2023-01-19 19:24:17.981982,42.13361364582669,-102.7354503082926,11582.4,11407.14,247.0189873500194,213.4589277896028
590,2023-01-19 19:24:38.099099,42.11869853248937,-102.78260402078476,11582.4,11407.14,247.00640115763164,213.47888410760936
591,2023-01-19 19:24:58.216216,42.103390003814,-102.83044444418526,11582.4,11407.14,246.7107229848204,213.3901061700208
592,2023-01-19 19:25:18.333333,42.08823899094907,-102.8779764960629,11582.4,11407.14,246.8919813039118,213.6603050581836
593,2023-01-19 19:25:38.450450,42.07304959686007,-102.92587645802504,11582.4,11407.14,247.0189873500194,213.4589277896028
594,2023-01-19 19:25:58.567568,42.05824980863327,-102.97266029905752,11582.4,11407.14,246.8919813039118,213.6603050581836
595,2023-01-19 19:26:18.684685,42.043009140644166,-103.02051271528404,11582.4,11407.14,246.7107229848204,213.3901061700208
596,2023-01-19 19:26:38.801802,42.02764758364676,-103.06842029533964,11582.4,11407.14,246.7107229848204,213.3901061700208
597,2023-01-19 19:26:58.918919,42.01262085693489,-103.11530208510048,11582.4,11414.142161622049,246.7107229848204,213.3901061700208
598,2023-01-19 19:27:19.036036,41.997348787166835,-103.16287095251538,11582.4,11414.622702784538,246.7652150631733,213.8627301969268
599,2023-01-19 19:27:39.153153,41.9824778914265,-103.2094690240998,11581.2329727602,11413.5929727602,246.7652150631733,213.8627301969268
600,2023-01-19 19:27:59.270270,41.967062383488376,-103.25769155364996,11582.4,11409.199460048676,246.7504874702157,213.73499393689303
601,2023-01-19 19:28:19.387387,41.951686256346626,-103.30542557227083,11582.4,11407.14,246.5839692417696,213.5940264292016
602,2023-01-19 19:28:39.504504,41.93616176300201,-103.3533295951102,11582.4,11414.76,246.4574579116814,213.798990050193
603,2023-01-19 19:28:59.621622,41.92114793233672,-103.39961075534616,11582.4,11414.76,246.5839692417696,213.5940264292016
604,2023-01-19 19:29:19.738739,41.90542437576005,-103.44795395769324,11584.39081053257,11416.75081053257,246.4022686508326,213.3274654040356
605,2023-01-19 19:29:39.855856,41.88989257805224,-103.49584031185346,11589.470811138151,11421.830811138152,246.5290068818391,213.1220483090992
606,2023-01-19 19:29:59.972973,41.874187922192014,-103.54298571907276,11590.02,11422.38,245.421834716456,212.70298274309204
607,2023-01-19 19:30:20.090090,41.858326679976024,-103.58890074176588,11590.02,11422.38,245.176303697442,211.9890084189237
608,2023-01-19 19:30:40.207207,41.84227484626172,-103.63535250725776,11590.02,11422.38,245.3026276623562,211.7735454049598
609,2023-01-19 19:31:00.324324,41.826166101356655,-103.68221648508884,11590.02,11422.38,245.371146209927,211.0913621340966
610,2023-01-19 19:31:20.441442,41.81044448797011,-103.72815255041002,11582.4,11414.76,245.371146209927,211.0913621340966
611,2023-01-19 19:31:40.558558,41.79435387253465,-103.77509815754009,11574.78,11408.261261501311,245.371146209927,211.0913621340966
612,2023-01-19 19:32:00.675676,41.77857130319738,-103.82115985658578,11574.78,11407.14,245.3128262702073,210.6238280891362
613,2023-01-19 19:32:20.792793,41.76311553381569,-103.86615342736856,11574.78,11407.14,245.3128262702073,210.6238280891362
614,2023-01-19 19:32:40.909910,41.74694111873502,-103.91327556767165,11582.4,11414.76,245.3128262702073,210.6238280891362
615,2023-01-19 19:33:01.027027,41.73088994748347,-103.9598147232953,11582.4,11414.76,245.2542469031233,210.156513235907
616,2023-01-19 19:33:21.144144,41.71517386551062,-104.00503296426736,11582.4,11414.76,245.0679388251949,209.9057605428632
617,2023-01-19 19:33:41.261261,41.698898105766,-104.0517757526688,11582.4,11414.76,245.21209198863497,209.66129407048632
618,2023-01-19 19:34:01.378378,41.6835112141299,-104.09644094908032,11582.4,11414.76,245.323136829663,209.4741175199189
619,2023-01-19 19:34:21.495496,41.66781064475108,-104.14195542078784,11582.4,11414.76,245.1363034282481,209.222546978935
620,2023-01-19 19:34:41.612613,41.65150388043523,-104.1887460472232,11582.4,11414.76,244.97210685995623,209.15379258571795
621,2023-01-19 19:35:01.729730,41.63566094478301,-104.23409558038242,11582.4,11414.76,245.0769360605674,208.755898543441
622,2023-01-19 19:35:21.846847,41.619418848038826,-104.28056756473585,11574.78,11407.14,245.06714085198345,208.77253924467504
623,2023-01-19 19:35:41.963964,41.60339003179905,-104.32641000318212,11574.78,11407.14,245.0086128770245,209.4393707404277
624,2023-01-19 19:36:02.081081,41.58766871195949,-104.37118954896825,11567.16,11407.14,244.8860152240909,209.6950087945739
625,2023-01-19 19:36:22.198198,41.57139669887693,-104.4175058499224,11574.78,11414.76,244.9407342625686,210.1231388165752
626,2023-01-19 19:36:42.315315,41.55545817025131,-104.46288813127546,11574.78,11414.76,244.89197550774784,210.9540975738805
627,2023-01-19 19:37:02.432432,41.538964418783905,-104.509654257854,11574.78,11414.76,244.8654907174331,211.9571711604789
628,2023-01-19 19:37:22.549550,41.52294459147157,-104.55530010454204,11582.4,11422.38,244.9244276167984,212.4230164561203
629,2023-01-19 19:37:42.666667,41.506489899110406,-104.60196722914527,11590.02,11430.0,244.7988763545249,212.6415551888762
630,2023-01-19 19:38:02.783784,41.490318588504294,-104.6475772148043,11591.66756840229,11431.64756840229,244.7988763545249,212.6415551888762
631,2023-01-19 19:38:22.900901,41.47379565451386,-104.69410625949384,11597.64,11437.62,244.7272871709675,212.19799536211417
632,2023-01-19 19:38:43.018018,41.45739693671,-104.74044990744028,11597.64,11437.62,244.6803130896903,211.711051365943
633,2023-01-19 19:39:03.135135,41.44109643294273,-104.78603847157991,11597.64,11437.62,244.4947063569203,211.4671481462544
634,2023-01-19 19:39:23.252252,41.42461157252324,-104.83221911266511,11590.02,11430.0,244.6803130896903,211.711051365943
635,2023-01-19 19:39:43.369369,41.408385405757144,-104.87804984553806,11587.20540617466,11427.18540617466,244.8654907174331,211.9571711604789
636,2023-01-19 19:40:03.486486,41.39211249082365,-104.92387471995154,11582.4,11422.38,244.6803130896903,211.711051365943
637,2023-01-19 19:40:23.603604,41.37548905013262,-104.97039519988242,11582.4,11422.38,244.6803130896903,211.711051365943
638,2023-01-19 19:40:43.720721,41.359232099967144,-105.01649848767818,11582.4,11422.38,244.841551101686,211.43053542013377
639,2023-01-19 19:41:03.837838,41.34288396053672,-105.061950683812,11582.4,11422.38,244.4345556487424,211.0029553037591
640,2023-01-19 19:41:23.954955,41.32678293955745,-105.10664777567548,11582.4,11422.38,244.5607035325244,210.7814621090648
