,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
633,1674876328.2582583,39.8966505464013,-104.2086652932757,11582.4,11445.24,237.1223097459693,211.3319421602341
634,1674876349.2302303,39.87522883668307,-104.25190584734084,11582.4,11452.86,237.3062803705251,213.3404912362439
635,1674876370.2022023,39.85317741128529,-104.29620356574833,11582.4,11452.86,236.9532530286228,216.032793540675
636,1674876391.174174,39.83108635855326,-104.3402565040119,11582.4,11452.86,236.9532530286228,216.032793540675
637,1674876412.146146,39.80852416871038,-104.38525201208545,11582.4,11460.48,236.9186296739542,214.8898539767893
638,1674876433.118118,39.78660739295083,-104.42910947093998,11574.78,11452.86,237.1490916074413,214.3299903301224
639,1674876454.09009,39.76501129337875,-104.47223285285872,11582.4,11468.1,236.7735307813814,208.4253544581548
640,1674876475.062062,39.74413645910534,-104.5133237484697,11582.4,11468.572912631034,237.04576487126945,198.6019073590354
641,1674876496.034034,39.7240154076083,-104.5538994804956,11582.4,11467.84066081524,237.4011486992828,194.7950204898274
642,1674876517.006006,39.70398142604114,-104.59436657540746,11582.4,11468.054234261514,237.273852444266,195.0726606496894
643,1674876537.977978,39.68487951984577,-104.63487703138777,11582.4,11468.1,240.80957844626673,196.21744337490665
644,1674876558.94995,39.667574337422664,-104.67757180058902,11582.4,11468.1,242.4990450076362,197.193169623908
645,1674876579.921922,39.65037261450579,-104.71971377223647,11582.4,11468.1,241.9627178397554,197.0018277758346
646,1674876600.893894,39.63278518369129,-104.76216621912317,11590.02,11475.72,241.86904637250808,195.42377481265837
647,1674876621.865866,39.6154627449577,-104.80429170270129,11582.4,11468.1,242.1574377856806,196.0652655109808
648,1674876642.837838,39.598144754851525,-104.84665680845501,11582.4,11474.484325060845,242.1027289690524,197.9105583644491
649,1674876663.80981,39.580610786882815,-104.88924623446304,11582.4,11475.72,241.9376319581782,197.04791748665528
650,1674876684.7817817,39.563448015360336,-104.93077918755534,11582.4,11468.1,241.8118899467018,194.9444115281128
651,1674876705.7537537,39.545994526706636,-104.97308912606023,11574.78,11460.48,241.9364711284132,193.5519920127101
652,1674876726.7257257,39.529190844073355,-105.01383512403117,11567.16,11452.86,242.0628571734614,192.1605008325083
653,1674876747.6976976,39.512148103967775,-105.05525893046463,11567.16,11460.48,241.9908232919861,191.7061605624602
654,1674876768.6696696,39.49514957838625,-105.09654394216622,11567.16,11468.1,242.03906219460737,192.01041844215385
655,1674876789.6416416,39.47821695599123,-105.13773307391523,11574.78,11475.72,242.0560829464415,193.91976581000648
656,1674876810.6136136,39.460862947300484,-105.17997619173988,11582.4,11490.96,242.0328844938806,197.4560456834499
657,1674876831.5855856,39.44347850957903,-105.22200025955301,11590.02,11498.58,241.7601108323928,196.790800652548
658,1674876852.5575576,39.425738818630634,-105.26463802595453,11582.4,11490.96,241.6388056704263,198.1845016394414
659,1674876873.5295296,39.40804276825422,-105.30695520973079,11582.4,11490.96,241.5787907754731,198.8816817611668
660,1674876894.5015016,39.39002772169106,-105.3501253927452,11582.4,11490.96,241.78407478366503,199.66591302004045
661,1674876915.4734735,39.372324667519784,-105.39258087449713,11578.387868442536,11486.947868442536,241.7889713253579,200.2403470263915
662,1674876936.4454455,39.35432374660667,-105.43582249233187,11582.4,11483.34,241.6513582160307,203.68233122185654
663,1674876957.4174175,39.336027009276,-105.47945949857868,11582.4,11490.96,241.5151386929665,206.0250274213727
664,1674876978.3893893,39.31730323110661,-105.5239403830201,11582.4,11490.96,241.6608679641041,208.0797206040262
665,1674876999.3613613,39.298642587112276,-105.5684901819768,11582.4,11490.96,241.4687562536555,207.872300630823
666,1674877020.3333333,39.27990929559154,-105.61315917958568,11582.4,11490.96,241.7465882816492,210.8323068976744
667,1674877041.3053052,39.261332622783996,-105.65736158506479,11584.726425948144,11493.286425948143,241.3443276549103,208.1185093571134
668,1674877062.2772772,39.242604140245916,-105.70132443754434,11582.4,11490.96,241.28987184389408,204.54476112379027
669,1674877083.2492492,39.22417144848022,-105.74455100846534,11582.4,11490.96,241.3664744014994,203.9716938957358
670,1674877104.2212212,39.20556275135946,-105.78873962487201,11582.4,11490.96,241.5832218893448,206.4773402277312
671,1674877125.1931932,39.187111931874824,-105.83269453217605,11582.4,11484.812132163048,241.5257963899256,207.1747170705839
672,1674877146.1651652,39.16863842652397,-105.87669526963428,11582.4,11490.96,241.6036238629659,208.7768155553699
673,1674877167.1371372,39.14967105118379,-105.92159659769976,11582.4,11489.915014729499,241.5934793642541,207.627074600915
674,1674877188.1091092,39.13124925033221,-105.96550045912215,11574.78,11475.72,241.5363364522631,208.3244138090084
675,1674877209.0810812,39.11247375035273,-106.01003282427448,11567.16,11468.1,241.57786331089812,207.6103235030444
676,1674877230.0530531,39.09359381926568,-106.0541197326965,11574.78,11482.935735068322,240.9591788642156,207.7137329713575
677,1674877251.0250251,39.07495811811001,-106.09759304748374,11567.350691485404,11468.290691485405,241.2762629420599,207.6672223124523
678,1674877271.9969969,39.055987246509176,-106.14165632176314,11574.78,11475.72,240.9591788642156,207.7137329713575
679,1674877292.9689689,39.03678709753876,-106.18613911529434,11582.4,11483.34,240.8901444431089,207.2641183643602
680,1674877313.9409409,39.017972745800435,-106.22955955782619,11582.4,11490.96,241.130481852201,205.6427443577017
681,1674877334.9129128,38.99947075379897,-106.27299451079082,11582.4,11483.34,241.32010017793183,204.64838476338858
682,1674877355.8848848,38.98103176650662,-106.31624245084816,11582.4,11484.217177562714,241.3209637306193,205.8193943306943
683,1674877376.8568568,38.96223488309661,-106.36000520511503,11582.4,11483.34,241.1519407146309,207.9149467828212
684,1674877397.8288288,38.94306919940104,-106.40434823964434,11582.4,11490.96,241.0279149694264,208.1636478199197
685,1674877418.8008008,38.92430339274869,-106.44775306949592,11582.4,11490.96,241.1644991522569,209.0643704868639
686,1674877439.7727728,38.90494085226791,-106.49243451218352,11582.4,11490.96,241.1519407146309,207.9149467828212
687,1674877460.7447448,38.886564973822175,-106.5353485199448,11582.4,11498.58,241.31601523997136,200.70122673555326
688,1674877481.7167168,38.86874307162361,-106.57694325385026,11590.02,11500.738618240357,241.209024927808,195.4738276327483
689,1674877502.6886888,38.850723464598126,-106.61902882295739,11584.77219168663,11501.45561662674,241.2881233109106,198.84538624499822
690,1674877523.6606607,38.83267447467567,-106.66076540629096,11582.4,11498.58,240.8593662666057,199.6692298735719
691,1674877544.6326327,38.814214299643936,-106.70275976949713,11582.4,11490.96,240.4824831804483,202.18223360461258
692,1674877565.6046047,38.795285978063475,-106.74559261872554,11582.4,11498.58,240.7894362280596,202.3959308095659
693,1674877586.5765765,38.77670494294944,-106.78794690480102,11582.4,11490.96,240.6899929290839,201.7696325880895
694,1674877607.5485485,38.75782368069122,-106.83094716455146,11582.4,11498.58,240.8323866204222,202.6674321194878
695,1674877628.5205204,38.739551505605476,-106.8727201865749,11582.4,11498.58,240.903111200472,203.116798181199
696,1674877649.4924924,38.720884443446266,-106.91561760539197,11586.267207627296,11502.447207627296,240.8259777292602,202.09110323515299
697,1674877670.4644644,38.702399588935805,-106.95763432177675,11582.4,11498.58,240.5627683842948,202.021968847326
698,1674877691.4364364,38.683499452613354,-107.00038301236057,11574.78,11490.96,240.6899929290839,201.7696325880895
699,1674877712.4084084,38.664952351390866,-107.04254996705185,11577.892072033883,11490.96,240.746057512068,201.069303803623
700,1674877733.3803804,38.64659363994206,-107.08448972603472,11574.78,11493.858498587608,240.8025139539355,200.3691688856626
701,1674877754.3523524,38.62806212913403,-107.12669315386428,11574.78,11498.58,240.7305914355056,199.9202458600626
702,1674877775.3243244,38.60953274634178,-107.16867485010529,11574.78,11498.58,240.5296970140431,199.7242286917729
703,1674877796.2962964,38.59099154996511,-107.21050538891055,11574.78,11498.58,240.47350481327075,199.06876814993848
704,1674877817.2682683,38.572706095771764,-107.25187100647854,11582.4,11506.2,240.7873191576298,199.2200580473267
705,1674877838.2402403,38.55446386981875,-107.29328602292189,11582.4,11513.82,240.5857735866491,199.0233512685282
706,1674877859.2122123,38.536276094435166,-107.33432801257477,11582.4,11513.82,240.546327273079,200.8730904043424
707,1674877880.184184,38.51730149659852,-107.37689378690965,11582.4,11513.82,240.3984026294665,204.1253893659507
708,1674877901.156156,38.49792922466638,-107.42030748249655,11582.4,11513.82,240.3786768776937,207.1242521666035
709,1674877922.128128,38.478424263391965,-107.46388111729173,11582.4,11513.82,240.2726510707826,208.5275766659903
710,1674877943.1001,38.45896448819985,-107.5072453845939,11582.4,11520.67723769188,240.3081867146005,206.6771967291232
711,1674877964.072072,38.43965856997411,-107.55014471997222,11582.4,11521.44,239.9844319948499,202.5955978117546
712,1674877985.044044,38.42087292932004,-107.59182723978307,11582.4,11513.82,240.546327273079,200.8730904043424
713,1674878006.016016,38.40222952694048,-107.63398477901279,11582.4,11521.44,240.6021402202248,200.172269199429
714,1674878026.987988,38.38395891525394,-107.67518918748071,11582.4,11513.82,240.6583452990197,199.4716392744161
715,1674878047.95996,38.36596986695076,-107.71570651360388,11582.4,11513.82,240.5128743270585,198.575384
716,1674878068.931932,38.346974003383366,-107.75802504095091,11582.4,11521.44,240.3104057037624,198.3820401858445
717,1674878089.903904,38.328318002982996,-107.79937673962,11574.78,11513.82,240.15727047266333,197.55636863054764
718,1674878110.875876,38.30973973261156,-107.8402416615406,11581.45417473793,11521.44,240.0332581293883,197.7453410645404
719,1674878131.847848,38.29150720537291,-107.88072418996147,11582.4,11529.06,240.292191347197,197.2334284650335
720,1674878152.81982,38.27246629859292,-107.92235433152487,11582.4,11529.06,239.6253165550733,197.3729288705313
721,1674878173.7917917,38.25424189757905,-107.96212551523642,11582.4,11521.44,240.0881301811818,197.0427972735793
722,1674878194.7637637,38.23560720458125,-108.00330689759933,11582.4,11529.06,240.3481312504306,196.5317479677355
723,1674878215.7357357,38.21742073097315,-108.04394194142607,11576.793694310189,11523.453694310188,240.0881301811818,197.0427972735793
724,1674878236.7077076,38.19889336435917,-108.08477815949485,11574.78,11529.06,240.1625569426889,197.4888805876734
725,1674878257.6796796,38.18020826688951,-108.12622752550436,11582.4,11536.68,240.21780529287446,199.56097422914735
726,1674878278.6516516,38.16116250530831,-108.16819948318256,11582.4,11539.334414649009,239.8038635984553,202.16369562422142
727,1674878299.6236236,38.14184377861239,-108.20992234152457,11582.4,11544.3,239.4830819091411,203.6327656304033
728,1674878320.5955956,38.12240085668538,-108.25181897747296,11582.4,11541.218438458442,239.63752742360427,203.55153965827344
729,1674878341.5675676,38.10302816853436,-108.29390733666432,11582.4,11544.3,240.09808679022328,203.29431336076294
730,1674878362.5395396,38.08420928891144,-108.33584867276721,11582.4,11544.3,240.3269178879222,203.6782485252813
731,1674878383.5115116,38.0651305136219,-108.37794831281619,11582.4,11544.3,240.0570511153604,203.0412125613963
732,1674878404.4834836,38.04585254688893,-108.42011831781303,11582.4,11544.3,239.8586144479247,202.8534299468731
733,1674878425.4554555,38.02701832073217,-108.46126715085117,11582.4,11544.3,239.8586144479247,202.8534299468731
734,1674878446.4274275,38.00739212868803,-108.50332071486943,11574.78,11541.0430022192,239.3585443235194,203.8944782180934
735,1674878467.3993993,37.98805455376468,-108.54502836620144,11574.78,11539.723422517776,239.7248552999548,204.0827505478665
736,1674878488.3713713,37.968404236727125,-108.58726471369836,11574.78,11536.68,239.5052635000762,204.7803775865418
737,1674878509.3433433,37.949116148771346,-108.62879304348579,11574.78,11544.3,239.65441245113544,204.6722477676318
738,1674878530.3153152,37.92941377849428,-108.67156856895791,11574.78,11544.3,239.9705982384853,205.5948912669899
739,1674878551.2872872,37.91002231256623,-108.7138281865609,11574.78,11546.489128732681,239.9184013265865,206.2978169815671
740,1674878572.2592592,37.890415083920594,-108.75632879796179,11574.78,11544.3,239.5488890843947,207.0756920446251
741,1674878593.2312312,37.870668787266254,-108.79854669363732,11582.4,11551.92,239.5488890843947,207.0756920446251
742,1674878614.2032032,37.850726290867904,-108.84145428490966,11582.4,11551.92,239.6208739886316,207.5193384073155
743,1674878635.1751752,37.83104108294935,-108.8836694719689,11590.02,11567.16,239.0751844364466,207.38962040921092
744,1674878656.1471472,37.80928658146877,-108.92509333225232,11590.02,11567.16,233.97472879553115,209.180674617438
745,1674878677.1191192,37.7845298644927,-108.96405446563196,11590.02,11567.16,229.02541446462106,211.22889446863212
746,1674878698.0910912,37.75723798130638,-109.0010088643287,11582.4,11559.54,226.4688007143858,212.8735456176074
747,1674878719.0630631,37.72980239584162,-109.03751646745542,11582.4,11560.020541162492,226.664537111383,212.8934365074319
748,1674878740.0350351,37.70305443052952,-109.07331090908286,11582.4,11567.16,226.7654069084621,212.5407190804243
749,1674878761.0070071,37.67481145972494,-109.11102130387543,11582.4,11567.16,226.7654069084621,212.5407190804243
750,1674878781.9789789,37.64724470272995,-109.14773055897503,11590.02,11574.78,226.4738372632049,212.1462518004519
751,1674878802.9509509,37.619543677101326,-109.18443600457512,11590.02,11574.78,226.5801724728,211.0650320569578
752,1674878823.9229228,37.592334735993056,-109.22080094252026,11582.4,11567.16,226.7837211538559,210.3591647683926
753,1674878844.8948948,37.56550141250082,-109.25657319873359,11574.78,11559.54,226.6934688703158,209.2573297616003
754,1674878865.8668668,37.538387814132875,-109.2927677913611,11574.78,11567.16,226.7961431524957,208.9048073753364
755,1674878886.8388388,37.51220299891429,-109.32782738193178,11574.78,11567.16,226.8024192380032,208.1776323996806
756,1674878907.8108108,37.48450670229912,-109.36475261125783,11574.78,11565.718378329277,226.602261346271,208.1560194713233
757,1674878928.7827828,37.45773514871473,-109.40016783837922,11573.124804883004,11567.16,226.4020643290414,208.1369473766535
758,1674878949.7547548,37.43079126486191,-109.435611700771,11574.78,11569.02876856327,226.406981878982,207.4096322758384
759,1674878970.7267268,37.403733606836994,-109.47129515175729,11574.78,11574.78,226.5100838051526,207.0552422703372
760,1674878991.6986988,37.3768175828809,-109.50690695225349,11580.104084544182,11574.78,226.6135389328812,206.7015250251334
761,1674879012.6706707,37.35026214844087,-109.54190960169916,11582.4,11582.4,226.2145695479437,205.9383010006735
762,1674879033.6426427,37.323328872795884,-109.57717100871531,11582.4,11582.4,226.4270018675147,204.5003874227888
763,1674879054.6146147,37.29710204808941,-109.61183965613598,11582.4,11587.08336420536,226.5370849810729,203.4188598023817
764,1674879075.5865865,37.270576270988386,-109.64685201306797,11574.78,11579.249788942338,226.5426014752257,202.6915888466644
765,1674879096.5585585,37.244648785507444,-109.6810240921535,11567.16,11574.78,226.4423946974919,202.3184705802923
766,1674879117.5305305,37.218019502710376,-109.71589837004389,11567.16,11574.78,226.1354433650125,201.9302466914527
767,1674879138.5025024,37.19150917762417,-109.75043853016004,11567.16,11574.78,226.1313674306825,202.6576380314104
768,1674879159.4744744,37.16544438855326,-109.78443811364183,11574.78,11582.4,226.1562715830617,198.2933056576115
769,1674879180.4464464,37.139625526440796,-109.81802111360281,11582.4,11590.02,226.1259201599691,193.39898202538936
770,1674879201.4184184,37.1148792297527,-109.85028969282344,11582.4,11590.02,226.26712049685972,190.5082885698203
771,1674879222.3903904,37.08985993609876,-109.88250072430594,11582.4,11590.02,223.8736176580232,191.38130205358314
772,1674879243.3623624,37.06007319779513,-109.90960282157171,11582.4,11590.02,209.1486245739174,199.15020817354466
773,1674879264.3343344,37.024405050215755,-109.9271299285465,11582.4,11597.64,194.8248308911114,208.43208767775195
774,1674879285.3063064,36.98505009821383,-109.93365840023775,11587.685945520401,11597.64,181.91108738677033,217.21735401134765
775,1674879306.2782784,36.943338883096565,-109.93428084275038,11582.4,11597.64,180.4053879015729,218.1297158326113
776,1674879327.2502503,36.90273464881293,-109.93473625513712,11582.4,11603.353092412948,180.5417879129124,217.6195412198581
777,1674879348.2222223,36.861217778727564,-109.9351166929023,11582.4,11605.26,180.5430716937238,217.1051202738471
778,1674879369.194194,36.820708449766244,-109.9355506896973,11582.4,11605.26,180.5443615727071,216.5906994373488
779,1674879390.166166,36.779549676222814,-109.9360656738281,11582.4,11605.26,180.6804404497335,216.596197926977
780,1674879411.138138,36.73854629728065,-109.93664359643886,11575.832611985206,11605.26,180.6804404497335,216.596197926977
781,1674879432.11011,36.69806998010645,-109.93726405325968,11574.78,11597.64,180.6804404497335,216.596197926977
782,1674879453.082082,36.65734556204903,-109.9379056687177,11574.78,11605.885465092659,180.8184554616886,216.0885264752372
783,1674879474.054054,36.61648864333798,-109.93864513526367,11574.78,11605.26,180.9548412538722,216.0964871496482
784,1674879495.026026,36.577005150768,-109.93944278990202,11582.4,11620.5,181.096436083993,215.0769716669434
785,1674879515.997998,36.53631921716442,-109.94493369941665,11582.4,11620.5,194.58894244915624,206.2576081121
786,1674879536.96997,36.501350187272834,-109.964327623026,11582.4,11620.5,212.29602652494927,197.24002850862038
787,1674879557.941942,36.47407585944591,-109.99337431742202,11590.02,11628.12,228.1717188812739,194.57156940394
788,1674879578.913914,36.45370685012312,-110.03123733025859,11582.4,11620.5,243.84004731561055,194.20220209612515
789,1674879599.885886,36.44236992324912,-110.07314865179684,11582.4,11620.5,256.6819323937071,194.54757019383882
790,1674879620.857858,36.43347571200138,-110.11850457128317,11582.4,11620.5,255.8343152554191,197.29958824963433
791,1674879641.82983,36.424043031031026,-110.16359621359243,11582.4,11620.5,255.2412755392435,197.9025348007912
792,1674879662.801802,36.414546503399805,-110.20830449498195,11582.4,11620.5,255.3853960681952,197.7721062685455
793,1674879683.7737737,36.40529599914737,-110.25243569386883,11582.4,11626.396155366898,255.5668777571878,198.1410968708408
794,1674879704.7457457,36.395978772998205,-110.29749042620095,11582.4,11628.12,255.7476829636475,198.5120679731576
795,1674879725.7177176,36.386662635713236,-110.34263833842658,11582.4,11628.12,255.6406634557554,199.137677505708
796,1674879746.6896896,36.37749176097528,-110.38716715998314,11590.02,11635.74,255.6772800217964,199.6360907422516
797,1674879767.6616616,36.368089830568344,-110.43234776440839,11587.441861581803,11633.161861581802,255.47682737101513,200.347380679255
798,1674879788.6336336,36.358604586103844,-110.47769314346334,11590.02,11635.74,255.4655449194599,200.8888999215496
799,1674879809.6056056,36.34915943139209,-110.52287840688143,11590.02,11635.74,255.4655449194599,200.8888999215496
800,1674879830.5775776,36.33946617204751,-110.56923728137762,11590.02,11635.74,255.5022763419021,201.3869215017359
801,1674879851.5495496,36.32996234552485,-110.6144037844763,11590.02,11643.36,255.360665337693,201.5163237057637
802,1674879872.5215216,36.32037894215319,-110.65969501540164,11590.02,11643.36,255.3975411959216,202.0141085800701
803,1674879893.4934936,36.31066956970558,-110.70549595234934,11590.02,11643.36,255.2934547184724,202.6419665058817
804,1674879914.4654655,36.30115405929973,-110.75075269836812,11582.4,11635.74,255.4342357534434,202.5119767227924
805,1674879935.4374375,36.29136929924937,-110.79685671131938,11590.02,11643.36,255.2564371635293,202.1444185195288
806,1674879956.4094095,36.281781720636076,-110.84214244473652,11590.02,11643.36,255.3975411959216,202.0141085800701
807,1674879977.3813813,36.27219835310393,-110.8873918782121,11582.4,11635.74,255.2564371635293,202.1444185195288
808,1674879998.3533533,36.26271574924249,-110.93186421415336,11590.02,11638.432551856042,255.1155157893413,202.2759528887572
809,1674880019.3253253,36.252822724565114,-110.97790920423921,11582.4,11628.12,255.1613610707175,202.23316143712208
810,1674880040.2972972,36.243183920619956,-111.02330996966107,11582.4,11630.797297518253,255.3975411959216,202.0141085800701
811,1674880061.2692692,36.23348586625434,-111.06903963968765,11582.4,11635.74,255.219236948322,201.6469553280787
812,1674880082.2412412,36.22379455396879,-111.11410821371429,11582.4,11635.74,255.0779925408636,201.7788139809046
813,1674880103.2132132,36.21395516144918,-111.1596164370431,11582.4,11629.744684624673,255.0402839538081,201.2817620433718
814,1674880124.1851852,36.204035067509494,-111.20542819338347,11582.4,11629.5311111784,255.1818527491192,201.1495775606507
815,1674880145.1571572,36.19420296149474,-111.25131555510966,11582.4,11629.317537732126,255.0402839538081,201.2817620433718
816,1674880166.1291292,36.18438916416273,-111.29652412691547,11581.41603571415,11634.75603571415,255.0023886845211,200.7847977220558
817,1674880187.1011012,36.174754559566686,-111.3409795695241,11574.78,11628.12,255.0402839538081,201.2817620433718
818,1674880208.0730731,36.16481659728847,-111.38674288481079,11574.78,11628.12,254.90168092966334,201.45147089693285
819,1674880229.0450451,36.15487602395567,-111.43221398353408,11574.78,11628.12,254.7960610774462,202.0462027463718
820,1674880250.0170171,36.14523672835276,-111.47620788241969,11582.270329499244,11635.74,254.974778420551,202.4087093006854
821,1674880270.9889889,36.13509035680366,-111.52271259764255,11574.78,11628.20390476227,254.8342263919539,202.5426853523529
822,1674880291.9609609,36.125115164414034,-111.56812074452391,11574.78,11628.12,254.8722050418296,203.0392573876164
823,1674880312.9329329,36.115027075458784,-111.61423393894435,11582.4,11635.74,254.8722050418296,203.0392573876164
824,1674880333.9049048,36.10512205935811,-111.65948094529081,11582.4,11636.464625101089,254.8722050418296,203.0392573876164
825,1674880354.8768768,36.09494008771065,-111.70544563445874,11582.4,11635.74,254.7702671080915,203.6704521789468
826,1674880375.8488488,36.08494748909078,-111.75045240338132,11583.551771993636,11643.36,254.8081915247813,204.1668737872667
827,1674880396.8208208,36.07501195540447,-111.79570694361745,11582.4,11643.36,254.1342921972262,203.2307750156967
828,1674880417.7927928,36.06257090478705,-111.8407008043389,11590.02,11650.98,248.62803033113374,204.40012852455382
829,1674880438.7647648,36.048334436723955,-111.88473876176427,11582.4,11643.36,249.40427706814486,204.31169248277746
830,1674880459.7367368,36.03722337748454,-111.93049546689336,11574.78,11643.36,254.7702671080915,203.6704521789468
831,1674880480.7087088,36.02692420200653,-111.9758977849229,11574.78,11641.140360774994,254.1138960194571,204.8559674554186
832,1674880501.6806808,36.016139715180266,-112.02169233964727,11574.78,11643.36,253.739795291688,205.7776
833,1674880522.6526527,36.00502962364334,-112.06847643431404,11579.753213882446,11643.36,253.6426935750894,206.4158069894871
834,1674880543.6246247,35.994266681795125,-112.11393992128251,11582.4,11650.98,253.819626143013,206.7655331785969
835,1674880564.5965965,35.98364977224628,-112.15889292062913,11582.4,11650.98,253.7227412849946,207.4032522274112
836,1674880585.5685685,35.97245863370964,-112.20615912675905,11590.02,11658.6,253.7227412849946,207.4032522274112
837,1674880606.5405405,35.9614340292901,-112.25253543317649,11590.02,11658.6,253.7624799503119,207.8971255743753
838,1674880627.5125124,35.95069555803768,-112.29899213561924,11590.02,11658.6,254.2768819758636,207.89790329971132
839,1674880648.4844844,35.93979042216597,-112.34495248868373,11590.02,11658.6,253.38441981349953,207.76526193187934
840,1674880669.4564564,35.928746128956845,-112.39096254908873,11590.02,11658.6,253.7624799503119,207.8971255743753
841,1674880690.4284284,35.91772984631523,-112.43738347364939,11590.02,11658.6,253.7227412849946,207.4032522274112
842,1674880711.4004004,35.90657936989737,-112.48380752655066,11582.4,11650.98,253.4906109085779,208.1871668018314
843,1674880732.3723724,35.89530943192419,-112.53055226653039,11574.78,11643.36,253.3953924087294,208.8268811028472
844,1674880753.3443444,35.88399765440754,-112.57693819562218,11574.78,11645.983904156685,253.2602258650705,208.9744729236836
845,1674880774.3163164,35.87302694308263,-112.62207391264171,11574.78,11643.36,253.5706985484666,209.1738413662407
846,1674880795.2882884,35.861744774485025,-112.66954594209781,11574.78,11650.98,253.7059525434011,209.0289225438362
847,1674880816.2602603,35.85076053708234,-112.71522104229297,11582.4,11650.98,253.18053286588736,206.23507777347695
848,1674880837.2322323,35.839345341995795,-112.76095920160063,11582.4,11652.74961037159,252.87624734074595,204.01831701879314
849,1674880858.2042043,35.82809943118627,-112.80628255907683,11582.4,11650.98,253.26420179500752,201.87682787069568
850,1674880879.176176,35.817713636334716,-112.84989810136311,11582.4,11650.98,254.08812798135517,198.9036151878896
851,1674880900.148148,35.80733304648705,-112.89417672642887,11582.4,11650.98,253.54796609190666,200.0795208782537
852,1674880921.12012,35.79626852783382,-112.93911691304143,11582.4,11657.684685230255,253.0785187054394,203.2600730143326
853,1674880942.092092,35.785165840071244,-112.98395356832766,11582.4,11650.98,253.04513538289666,202.70884638519377
854,1674880963.064064,35.77438177574047,-113.0290077388487,11559.051832122803,11628.12,254.1357882877685,199.4855698541492
855,1674880984.036036,35.76425200256704,-113.0731116936627,11483.34,11559.265405569078,254.11466963411382,197.34772504607997
856,1674881005.008008,35.7536293923331,-113.11735977997157,11414.76,11490.96,253.0849805639831,196.2629143782092
