,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
93,1672836519.2372372,40.12817200610923,-77.63029796565687,9761.220000000001,9944.1,272.6698897620076,198.7911733015013
94,1672836539.3043044,40.12983437845105,-77.67647377614048,9761.220000000001,9946.418799233437,272.6698897620076,198.7911733015013
95,1672836559.3713713,40.131534244195784,-77.72353670775192,9753.6,9944.1,272.6630007660672,199.30506030934
96,1672836579.4384384,40.133190565679406,-77.77075221550398,9753.6,9944.1,272.5152518570388,199.2818211049114
97,1672836599.5055056,40.13480260583939,-77.81742292787054,9753.6,9944.1,272.6630007660672,199.30506030934
98,1672836619.5725725,40.136338303888884,-77.86400059702714,9753.6,9944.1,272.12950694776936,199.74237832868636
99,1672836639.6396396,40.13709885671008,-77.911071277418,9750.854053874016,9941.354053874016,270.643864278486,199.6170287511043
100,1672836659.7067068,40.137321352174546,-77.95763111535317,9751.365105528832,9934.245105528831,270.295336453947,199.6069237555815
101,1672836679.7737737,40.13955088203511,-78.00548436597455,9745.980000000001,9934.756155366898,276.66128668235007,201.99725386603893
102,1672836699.8408408,40.14391368260211,-78.0527065816965,9753.6,9942.887207021713,276.7098368077569,202.5348452938224
103,1672836719.907908,40.147982760602844,-78.0994830808347,9753.6,9936.48,276.4205955375217,202.4172079763677
104,1672836739.9749749,40.151952402854825,-78.14688538558832,9753.6,9936.670691485404,276.2599680801708,202.8716942178646
105,1672836760.042042,40.15595252234198,-78.19497249930282,9753.6,9936.80036016941,276.1000599603216,203.3277677918635
106,1672836780.1091092,40.159905803011135,-78.24227032026796,9754.431411824227,9944.931411824227,276.2599680801708,202.8716942178646
107,1672836800.176176,40.16386047538401,-78.28861758295466,9761.220000000001,9951.720000000001,276.4043527263842,202.9284334280477
108,1672836820.2432432,40.16783311243106,-78.33609076265897,9763.07351331711,9949.866486682893,276.2599680801708,202.8716942178646
109,1672836840.3103104,40.17184347744984,-78.3843273900407,9761.220000000001,9946.464564971924,276.2758506393082,202.3603254252505
110,1672836860.3773773,40.17567565701646,-78.43095721596082,9758.34438519001,9941.22438519001,276.1310252688621,202.3047350724563
111,1672836880.4444444,40.179621378574666,-78.47872030848026,9753.6,9936.48,276.1310252688621,202.3047350724563
112,1672836900.5115116,40.18351382989919,-78.52633002720873,9753.6,9936.48,276.1310252688621,202.3047350724563
113,1672836920.5785785,40.187363435865365,-78.57342342499695,9753.6,9936.48,275.9861212112026,202.2504379835021
114,1672836940.6456456,40.19124106643623,-78.62090614553877,9753.6,9933.779819612502,276.1310252688621,202.3047350724563
115,1672836960.7127128,40.19501718997763,-78.66767239443026,9753.6,9936.48,275.9861212112026,202.2504379835021
116,1672836980.7797797,40.19887842857497,-78.71507267738343,9753.6,9936.48,276.1310252688621,202.3047350724563
117,1672837000.8468468,40.20264510653931,-78.76224995827874,9753.6,9928.86,275.8411402573153,202.1974352002478
118,1672837020.913914,40.20640693743558,-78.80979976930823,9753.6,9928.86,275.8411402573153,202.1974352002478
119,1672837040.9809809,40.21009478409542,-78.85658198455349,9753.6,9928.86,275.856013585429,201.6856690451833
120,1672837061.048048,40.21376917383168,-78.90385899809189,9753.6,9928.86,275.856013585429,201.6856690451833
121,1672837081.1151152,40.21757999952474,-78.9516627265667,9753.6,9928.86,275.856013585429,201.6856690451833
122,1672837101.182182,40.221294132593,-78.99906574644774,9753.6,9928.86,275.8709625850279,201.1739165500991
123,1672837121.2492492,40.22489530545499,-79.04524024749117,9753.6,9926.960720944406,275.8859878330283,200.6621778195073
124,1672837141.3163164,40.228570311075785,-79.09273815176626,9758.80966928959,9926.44966928959,275.69812114490844,200.4320564726729
125,1672837161.3833833,40.23203249821258,-79.13925467194218,9761.220000000001,9928.86,275.4753538967619,199.4855698541492
126,1672837181.4504504,40.235586630326,-79.18648164760089,9761.220000000001,9928.86,275.6369103340949,199.0233512685282
127,1672837201.5175176,40.23907791459351,-79.23295078537194,9761.220000000001,9928.86,275.5179781057648,197.9493343373953
128,1672837221.5845845,40.24254391583643,-79.2788398858581,9761.220000000001,9928.86,275.6957033822441,196.9756296968822
129,1672837241.6516516,40.24601470671769,-79.32475633586,9753.6,9921.24,275.6957033822441,196.9756296968822
130,1672837261.7187188,40.24946457937496,-79.37061315449517,9745.980000000001,9913.62,275.5612690567324,196.4132100866069
131,1672837281.7857857,40.25289873653722,-79.41691130690742,9738.36,9906.0,275.5612690567324,196.4132100866069
132,1672837301.8528528,40.2563432386728,-79.46349284510043,9738.36,9906.0,275.5612690567324,196.4132100866069
133,1672837321.91992,40.259797048934054,-79.50935419182696,9738.36,9906.0,275.5467636971563,196.9252389799187
134,1672837341.9869869,40.26316772216548,-79.5551554359405,9745.980000000001,9913.62,275.532333574176,197.4372804293274
135,1672837362.054054,40.26646134659314,-79.60138104401994,9753.6,9921.24,275.1944289077348,198.8776896094059
136,1672837382.1211212,40.26984093655039,-79.64906405739715,9753.6,9921.24,275.3282347819799,199.4371403177144
137,1672837402.188188,40.27315860594696,-79.69539914119775,9753.6,9921.24,275.3419943914873,198.9249249366299
138,1672837422.2552552,40.27653161614888,-79.74157703587645,9753.6,9919.294955205918,275.3697272860747,197.9005288590482
139,1672837442.3223224,40.27992046918371,-79.78816212463425,9753.6,9913.62,275.3837016768118,197.3883483425552
140,1672837462.3893893,40.28326959045474,-79.83466496613885,9761.220000000001,9916.587146286965,275.38917146678875,197.1889153377959
141,1672837482.4564564,40.28648892546359,-79.88061098533217,9761.220000000001,9921.240000000002,275.1805757666558,196.8072759570039
142,1672837502.5235236,40.28968371142764,-79.92708559399762,9761.220000000001,9921.240000000002,275.0995010758738,196.7820589822459
143,1672837522.5905905,40.292827314754675,-79.97289882696352,9753.6,9913.62,275.0995010758738,196.7820589822459
144,1672837542.6576576,40.29597349424148,-80.01890110317618,9753.6,9913.62,275.0995010758738,196.7820589822459
145,1672837562.7247248,40.29914127384836,-80.06550685217371,9745.980000000001,9906.000000000002,275.0995010758738,196.7820589822459
146,1672837582.7917917,40.30226327705532,-80.11196926882258,9745.980000000001,9898.380000000001,274.9373775483658,197.2495297007594
147,1672837602.8588588,40.30536882391465,-80.15839447837524,9745.980000000001,9898.380000000001,275.0862217096346,197.2944720293067
148,1672837622.925926,40.308548232262524,-80.2047544538271,9745.980000000001,9898.380000000001,275.0730111437334,197.8068956194701
149,1672837642.9929929,40.311583510374476,-80.24986932599197,9746.033394269945,9906.0,275.0598688462641,198.3193296710112
