,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
0,1674271688.0,40.640625,-73.7991943359375,129.54,83.82000000000002,302.887377074015,81.47890034773764
1,1674271707.9309309,40.64647594370763,-73.8154443505482,441.08282183170314,387.56738619804383,283.4398015479092,75.6145351188703
2,1674271727.861862,40.6462824296023,-73.83381222529452,623.7873880147935,567.1636940073967,256.91116764663786,80.82453770243933
3,1674271747.7927928,40.64050111932079,-73.85279859938501,778.681621670723,710.1016216707229,242.05223889100347,92.61050868932098
4,1674271767.7237236,40.62651060386978,-73.86750232341528,950.3947742128372,881.8147742128372,199.8861649666811,108.82201820831213
5,1674271787.6546547,40.60510975246562,-73.86546029500757,1048.9284691286086,980.3484691286086,160.6127547165093,130.0068190729989
6,1674271807.5855856,40.5855544575567,-73.84458593418955,1182.4043244552613,1106.2043244552613,127.27688036135068,147.3713519665639
7,1674271827.5165164,40.57703261143689,-73.81291442021988,1482.2158553266527,1387.0917106533052,95.47143364742757,144.98526755595316
8,1674271847.4474475,40.57874563360956,-73.77870114469425,1741.221488045454,1634.5414880454541,84.31728164818317,146.62386562424643
9,1674271867.3783784,40.58160338880321,-73.74422434212067,2055.546486682892,1939.667567796707,83.57125225117015,147.0266191811145
10,1674271887.3093092,40.58468702020777,-73.71052725612202,2350.3581069910524,2220.8181069910524,82.59003025396873,146.9034396609233
11,1674271907.2402403,40.58851073437219,-73.67549718148439,2623.1106313562395,2485.9506313562392,80.79201497448346,148.65587242873931
12,1674271927.1711712,40.593357120553264,-73.64055864943657,2780.933874092102,2643.0301803874972,79.33339659423144,157.2538645952354
13,1674271947.102102,40.59939912568161,-73.60300401065439,3031.5166959238054,2886.736695923805,75.16488382651269,160.00416214343835
14,1674271967.0330331,40.61438355490384,-73.57063802071075,3185.4117124700547,3040.38,46.0977359176715,163.36315687615703
15,1674271986.963964,40.640098162903556,-73.5528583198472,3299.46,3154.4054055690763,15.263014113794208,164.71950298521602
16,1674272006.8948948,40.66981107685735,-73.54974071972802,3440.121080728444,3287.721080728444,2.3580804449906765,170.01456345166568
17,1674272026.825826,40.70121192840079,-73.5485193417583,3567.151592514515,3409.45039144516,1.4805745808865391,179.19808309376282
18,1674272046.7567568,40.732751455100924,-73.54737518835252,3788.746378692627,3628.726378692627,1.774040255085167,182.79309636691514
19,1674272066.6876876,40.76639945160022,-73.54595903682842,4085.3354269820456,3913.230404509306,1.2438852562062794,182.50796222732774
20,1674272086.6186187,40.79833369404036,-73.55117117398731,4317.633874697685,4149.993874697685,344.20841861838664,180.59583202740626
21,1674272106.5495496,40.82656118035812,-73.57187741945381,4545.707567796708,4373.88,320.55944215406464,178.4026595018445
22,1674272126.4804804,40.84924687559396,-73.60108973711128,4767.381681194305,4590.901260895729,315.0,180.54487500598196
23,1674272146.4114115,40.872575532488,-73.63203315628198,4997.369911623002,4818.974955811501,314.7708181042459,181.8848755319097
24,1674272166.3423424,40.89520508317589,-73.6621142363398,5153.728648910523,4970.848648910523,314.6555405457702,181.5229340622768
25,1674272186.2732732,40.91810655664689,-73.6926246243982,5183.682342009544,4998.72,314.6569156004765,182.2504546488532
26,1674272206.2042043,40.94148720628115,-73.72394087940981,5189.22,5011.938678975105,314.5735628686374,182.5195854193627
27,1674272226.1351352,40.96424346383276,-73.75436989980318,5189.22,5006.34,314.5434695859009,182.6167511413653
28,1674272246.066066,40.986764462482576,-73.78466207012521,5189.22,5006.34,314.5452811383068,183.3442618200476
29,1674272265.9969969,41.0101006378583,-73.81604283816571,5189.22,5006.34,314.432733590142,183.711258584139
30,1674272285.927928,41.033679139156874,-73.84789693528397,5196.84,5013.96,314.3179396068273,183.3514790467465
31,1674272305.8588588,41.05659110903706,-73.87891179443233,5189.22,5006.34,314.2480254920022,182.10674795009007
32,1674272325.7897897,41.07903049213928,-73.90930872259196,5189.22,5006.34,314.3124836453609,181.8965156052321
33,1674272345.7207208,41.10196687893256,-73.94031646510649,5189.22,5006.34,314.3124836453609,181.8965156052321
34,1674272365.6516516,41.12436636762264,-73.97063673692999,5189.22,5006.34,314.3124836453609,181.8965156052321
35,1674272385.5825825,41.14721212288714,-74.0016824073391,5189.22,5006.34,314.3097228021349,181.1690345104447
36,1674272405.5135136,41.17011468239934,-74.03273355177424,5189.22,5006.34,314.3179396068273,183.3514790467465
37,1674272425.4444444,41.19325764970563,-74.06414116748783,5189.22,5006.34,314.3259631020155,185.5339272652343
38,1674272445.3753753,41.21608603520871,-74.09512411558535,5189.22,5006.34,314.2089842706058,184.4473659958409
39,1674272465.3063064,41.239418470225814,-74.12703952284905,5189.22,5006.34,314.1305875368584,183.4858645736354
40,1674272485.2372372,41.26246670168879,-74.15851458532944,5196.84,5009.482582526207,314.0906195508009,183.3615826868797
41,1674272505.168168,41.28506634675433,-74.18940455332631,5189.22,5006.34,314.0796650331509,181.1792598567911
42,1674272525.0990992,41.30788833688267,-74.22056387146718,5189.22,5006.34,314.2026946959011,182.9924384010141
43,1674272545.03003,41.33006795244364,-74.25086310671759,5189.22,5006.34,314.199512253737,182.2649754404186
44,1674272564.9609609,41.35304694311887,-74.28222997819434,5189.22,5006.34,314.0796650331509,181.1792598567911
45,1674272584.891892,41.37564413347768,-74.31323819559475,5192.618108353615,5002.118108353615,314.0235197290223,180.2924063782861
46,1674272604.8228228,41.3983702765022,-74.34470380115283,5189.22,5006.34,313.63499065447775,180.5440916910441
47,1674272624.7537537,41.41710972134024,-74.37916504938835,5204.46,5012.083602905273,300.0024793286223,180.29680736198736
