,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
0,1673301601.0,40.13612365722656,-79.43096923828125,10363.2,10195.56,271.00257380376,205.8091072829083
1,1673301619.0650651,40.135610955848726,-79.4799377293401,10363.2,10195.56,267.72678946575127,207.5177103562684
2,1673301637.13013,40.13432909021034,-79.52328569227458,10363.2,10203.18,268.0152968878464,207.9601294295905
3,1673301655.1951952,40.133224676029705,-79.56731547888592,10363.2,10203.18,268.18461620305106,207.93984298003966
4,1673301673.2602603,40.13222075224257,-79.61201203655219,10370.82,10210.8,268.2986453946738,207.9270388757965
5,1673301691.3253253,40.1313190632073,-79.65583438841351,10365.678978409767,10210.8,268.4864585990334,207.90805271594138
6,1673301709.3903904,40.13059957716535,-79.69863404222203,10363.2,10203.18,268.7238199563325,207.8869413407716
7,1673301727.4554555,40.12991643821652,-79.74216633046046,10363.2,10203.18,269.0073506734116,207.8665713766623
8,1673301745.5205204,40.12923337461325,-79.78652407281334,10363.2,10203.18,268.5820771685488,207.8990350626356
9,1673301763.5855856,40.1284586285644,-79.83158558340801,10363.2,10207.64216222763,268.7238199563325,207.8869413407716
10,1673301781.6506507,40.127625244869705,-79.87567297543865,10370.82,10215.757958636284,268.4403517377334,207.9124009894235
11,1673301799.7157156,40.12678532259241,-79.91953913041553,10370.82,10218.42,268.5855767885978,208.4133219277165
12,1673301817.7807808,40.12588982109446,-79.96315639372915,10363.2,10210.8,268.4442008260722,208.4266548744614
13,1673301835.845846,40.125014113225916,-80.0072764417273,10363.2,10210.8,268.5855767885978,208.4133219277165
14,1673301853.9109108,40.12407724285059,-80.05174099144145,10363.2,10210.8,268.3028438103997,208.4412566471138
15,1673301871.975976,40.12314213234122,-80.09539067602333,10363.2,10210.8,268.4442008260722,208.4266548744614
16,1673301890.0410411,40.12215810780618,-80.13956553011667,10363.2,10218.42,268.1615074582303,208.4571269790419
17,1673301908.106106,40.12108958717245,-80.18371281534068,10363.2,10218.42,268.31784264396344,208.43970731079887
18,1673301926.1711712,40.12018172805256,-80.22649211715907,10363.2,10218.42,268.1615074582303,208.4571269790419
19,1673301944.2362363,40.11906897461967,-80.27152540287551,10363.2,10218.42,268.3070215623711,208.9554755321269
20,1673301962.3013012,40.11805279380065,-80.31642292078355,10363.2,10218.42,268.1615074582303,208.4571269790419
21,1673301980.3663664,40.11700137026492,-80.35971170151606,10363.2,10218.42,268.3028438103997,208.4412566471138
22,1673301998.4314315,40.11589678056044,-80.40450649656123,10363.2,10218.42,268.025065989118,208.9884032466212
23,1673302016.4964964,40.11482300823818,-80.4474824999733,10363.2,10218.42,268.1660326687852,208.9713068116905
24,1673302034.5615616,40.11371131998218,-80.49231020770758,10363.2,10218.42,268.1660326687852,208.9713068116905
25,1673302052.6266267,40.112515314232056,-80.5375528923882,10370.82,10233.66,268.025065989118,208.9884032466212
26,1673302070.6916916,40.11137443026678,-80.58111969377272,10363.2,10226.04,268.025065989118,208.9884032466212
27,1673302088.7567568,40.11026793622689,-80.62418446086734,10363.2,10226.04,268.05935517783604,208.98424465478143
28,1673302106.821822,40.109080330696855,-80.66920418589903,10370.82,10233.66,268.025065989118,208.9884032466212
29,1673302124.8868868,40.10792369787434,-80.71283226411902,10363.2,10226.04,267.8841232243055,209.0067645264557
30,1673302142.951952,40.10669034782213,-80.75722477632702,10363.2,10226.04,268.0201934847065,208.4742655805341
31,1673302161.0170171,40.10545193324651,-80.80084772314876,10363.2,10226.04,267.8789036033385,208.492672138826
32,1673302179.082082,40.10414216034178,-80.84622635595855,10363.2,10233.66,267.8789036033385,208.492672138826
33,1673302197.1471472,40.10288394048862,-80.89011077510472,10363.2,10233.66,267.89969401075354,208.4899636657047
34,1673302215.2122123,40.10167055337722,-80.93422135999803,10370.82,10241.28,267.8736581781483,207.9785814900587
35,1673302233.2772772,40.100362986145,-80.9775515204654,10363.2,10233.66,267.7376395258805,208.5123463181287
36,1673302251.3423424,40.09904800813204,-81.02172176734629,10370.82,10241.28,267.7320454640942,207.9983042962615
37,1673302269.4074075,40.09769863551992,-81.06577555363765,10366.304445319176,10241.28,267.7320454640942,207.9983042962615
38,1673302287.4724724,40.0963980348135,-81.10984683515528,10363.2,10233.66,267.7320454640942,207.9983042962615
39,1673302305.5375376,40.09501637930151,-81.15390429141357,10363.2,10233.66,267.5844885351871,207.5053094625989
40,1673302323.6026027,40.093679571284156,-81.19713817852607,10370.82,10241.28,267.5784869439602,206.9913237039525
41,1673302341.6676676,40.09225712550047,-81.24134183886582,10363.2,10241.28,267.5724554731778,206.4773402277312
42,1673302359.7327328,40.090850557472415,-81.28503059732877,10363.2,10241.28,267.4234281697312,205.9858444495642
43,1673302377.7977977,40.08940449850342,-81.32860790449195,10363.2,10241.28,267.6746688641442,205.43242235015055
44,1673302395.8628628,40.08809356293538,-81.37101294460741,10355.58,10233.66,267.5541795366973,204.9354036653483
45,1673302413.927928,40.08660382608132,-81.41462743771528,10363.2,10241.28,267.4039843901949,204.4440844762594
46,1673302431.9929929,40.085175397786394,-81.45744264274452,10363.2,10241.28,267.4039843901949,204.4440844762594
47,1673302450.058058,40.083705863076304,-81.50059040768215,10363.2,10241.28,267.5480262896081,204.4214294914213
48,1673302468.1231232,40.08225401107347,-81.54464031025684,10363.2,10241.28,267.4039843901949,204.4440844762594
49,1673302486.188188,40.08079933210363,-81.58604356545601,10363.2,10241.28,267.3974377975002,203.9301697700246
50,1673302504.2532532,40.07921203980004,-81.63066875461664,10363.2,10246.97021045208,267.3974377975002,203.9301697700246
