,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
0,1674789053.0,40.64098810745498,-73.79997253417969,198.12,144.78,302.7352262721076,77.05849103067379
1,1674789072.5475476,40.644586832317145,-73.81620273840963,438.5123125505447,377.5523125505448,274.38097117680525,77.16049490506701
2,1674789092.0950952,40.64449338362524,-73.83541747430506,622.8064751415253,555.6055501213074,264.1298798036614,87.58714409718158
3,1674789111.6426427,40.63966155269844,-73.85647963759702,751.6569376516342,683.0769376516341,244.9811967990499,101.6419883385021
4,1674789131.19019,40.62476923957366,-73.87287818820187,870.1292483854295,793.9292483854294,201.98639694317717,124.76559921176572
5,1674789150.7377377,40.60137775901585,-73.8729430725057,1108.5231218719482,1017.0831218719483,165.89850070933602,138.59673283358936
6,1674789170.2852852,40.58101643455715,-73.8531183966876,1398.8077469730379,1297.573873486519,128.8637554584169,146.01903622266644
7,1674789189.8328328,40.57380959668081,-73.82051347337521,1727.1923720741272,1606.5461860370635,91.4686069883214,150.70552301189704
8,1674789209.3803804,40.58168714245138,-73.78807890585847,2009.8569971752165,1880.3169971752166,63.01367500238187,148.94463525777064
9,1674789228.927928,40.594022498375615,-73.75859483467006,2292.658919491768,2148.01621670723,60.05005300430914,151.40134111761208
10,1674789248.4754755,40.60795973748131,-73.72772316757042,2559.9462473773956,2407.5462473773955,59.00359630364597,154.8373889627473
11,1674789268.0230231,40.621914015398445,-73.69638516399641,2827.370872478485,2667.1754362392426,60.3487021870007,158.06006218598992
12,1674789287.5705705,40.63621738837759,-73.66402703379042,3090.4477469730377,2922.807746973038,59.07238652396748,160.7232795150256
13,1674789307.118118,40.65130207410766,-73.63161244754156,3201.3000595235826,3026.0400595235824,58.62031404703865,173.01171660353364
14,1674789326.6656656,40.67228537726204,-73.600409692914,3299.46,3124.2,38.5260887713468,181.71860221376357
15,1674789346.2132132,40.701616017819255,-73.58473240974722,3413.76,3238.5,11.754891455696269,182.56817347276944
16,1674789365.7607608,40.73376725002488,-73.58121644101534,3571.4361392252786,3381.196568200248,3.315693153061702,188.0168441540976
17,1674789385.3083084,40.76738554141183,-73.57877176769928,3784.218619451523,3593.718619451523,3.372689016596635,192.3794231425462
18,1674789404.855856,40.80141593326697,-73.57606740039773,4033.142433414459,3835.022433414459,3.49117142935478,194.3059823250007
19,1674789424.4034035,40.83557004976147,-73.57344784302373,4285.513934826852,4079.773934826852,2.9598981472934294,195.23489819937873
20,1674789443.9509509,40.86900274094444,-73.57979275266024,4464.821660747529,4259.081660747529,341.1873418025902,189.22614539965969
21,1674789463.4984984,40.895940694645105,-73.60339098854456,4720.578558111191,4503.3971162223825,316.621037368935,180.13998598473177
22,1674789483.046046,40.91794483894072,-73.63337484236085,4945.906305992604,4724.926305992603,313.6117067114025,181.2092283736819
23,1674789502.5935936,40.93606537404486,-73.66664540240097,5125.16318321228,4904.183183212281,296.0394002754161,177.95264554776742
24,1674789522.1411412,40.94514191098574,-73.70656789606238,5189.22,4968.24,284.2580648509398,175.16226853602024
25,1674789541.6886888,40.95253553716822,-73.74549643985269,5202.08780831337,4975.860000000001,284.2005319911877,174.0562564663659
26,1674789561.2362363,40.96028714570639,-73.78512936783955,5343.420120863914,5107.200120863914,284.684083329943,176.5622472212473
27,1674789580.7837837,40.96815975112974,-73.82448257310567,5568.5724315977095,5324.732431597709,284.8028313917443,177.1906751279285
28,1674789600.3313313,40.97613678230673,-73.86399635226886,5796.249488296509,5544.789488296508,284.9207396196489,177.8198587652174
29,1674789619.8788788,40.984309840827336,-73.9047631614958,5996.017056698801,5736.9370566988,284.7937635650206,179.3115944765777
30,1674789639.4264264,40.99221917788248,-73.94470154438417,6171.078738498688,5904.378738498688,284.586769361997,181.7997348448269
31,1674789658.973974,41.00028038598248,-73.98566694138572,6354.881681799889,6088.181681799889,284.5055499374404,182.7956427183754
32,1674789678.5215216,41.00850376580206,-74.02767240766975,6549.553994350434,6275.233994350434,284.4252108766705,183.7919139272227
33,1674789698.0690691,41.016588389027895,-74.06909828705997,6714.272613801956,6431.806306900979,284.460363295154,185.4147814425688
34,1674789717.6166167,41.02446384875101,-74.10946626419303,6877.938619451523,6590.727929177285,284.3693185962626,186.56490267285253
35,1674789737.164164,41.03278632632899,-74.15236233278516,7104.341860370636,6808.4127905559535,284.46689759487225,185.33301097453096
36,1674789756.7117116,41.040544189212206,-74.19234127252243,7387.006485471726,7089.826485471725,284.3413751673325,180.6900840262886
37,1674789776.2592592,41.04849835123913,-74.23372776014996,7545.775555286407,7248.595555286407,284.1547862908772,180.9183329948988
38,1674789795.8068068,41.05633903577417,-74.27520691133692,7612.38,7322.82,284.1928959265597,182.5406510105847
39,1674789815.3543544,41.064293938725314,-74.31616504205158,7635.240000000001,7338.06,284.511059500169,180.6746077570138
40,1674789834.901902,41.07216137565984,-74.3569469059138,7771.652492938042,7474.472492938042,284.3126510111384,181.0448235064831
41,1674789854.4494495,41.0798287374003,-74.39716198549088,7935.844805488587,7638.664805488586,284.1947376127908,180.4195520812848
42,1674789873.9969969,41.08751641534258,-74.43698869087595,8138.137116222382,7840.9342324447625,284.3567759534565,178.4253178896642
43,1674789893.5445445,41.09534853034261,-74.47781082956136,8275.32,7974.669428772926,284.0362434679265,178.1729838390812
44,1674789913.092092,41.10299039576785,-74.51821334261331,8403.25565509796,8106.07565509796,283.9962324552173,178.6721113927129
45,1674789932.6396396,41.11032813609338,-74.5567430688003,8524.034053874015,8224.417026937008,284.1561925868552,178.7972306381002
