,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
751,1674243249.1891892,38.27876049675664,-110.42344829305335,10972.8,10759.44,236.3099324740202,230.0019233239948
752,1674243266.2972972,38.25908970195086,-110.4608263098913,10970.534595036506,10757.174595036508,236.3099324740202,230.0019233239948
753,1674243283.4054055,38.24032631896212,-110.49654677814421,10965.18,10751.82,236.3455863459042,229.288562248243
754,1674243300.5135136,38.22015435375338,-110.53483480569064,10965.18,10751.82,236.2387133938407,229.5740573960584
755,1674243317.6216216,38.20125137728856,-110.57080126534616,10972.8,10758.71918916464,236.3455863459042,229.288562248243
756,1674243334.7297297,38.18098605588479,-110.60933264131863,10972.8,10759.44,236.2742119178545,228.8605190496531
757,1674243351.837838,38.16147154632529,-110.64625242573982,10965.18,10751.82,235.988651096494,229.0067560026298
758,1674243368.945946,38.14203881798336,-110.68282776245205,10965.18,10751.82,235.988651096494,229.0067560026298
759,1674243386.054054,38.12178905592373,-110.7209855924327,10965.18,10751.82,236.1672284614734,229.1465474998455
760,1674243403.162162,38.1023687415327,-110.75755667158286,10972.8,10765.824325060845,235.97695448405804,228.9376335647743
761,1674243420.2702703,38.08277656101242,-110.7941660003132,10972.8,10767.06,235.9165219434798,228.5805007151196
762,1674243437.3783784,38.062863526831315,-110.83124163010444,10972.8,10764.176756658553,235.9165219434798,228.5805007151196
763,1674243454.4864864,38.043308189996594,-110.8678768810612,10972.8,10767.06,236.05849293356655,228.50023223750247
764,1674243471.5945945,38.024054037690796,-110.90441115333962,10972.8,10767.06,236.4889812021592,228.2908648908379
765,1674243488.7027028,38.004061759578285,-110.94246045134122,10972.8,10767.06,236.22386902495742,228.55998241171525
766,1674243505.8108108,37.984758580661605,-110.97861652519191,10972.8,10767.06,235.809857321412,228.8691918304289
767,1674243522.9189188,37.9649480242946,-111.01533950176129,10965.18,10759.44,235.7034618173328,229.1586741459088
768,1674243540.0270271,37.945005590619004,-111.052378702806,10965.385946731567,10759.645946731567,235.8820939083081,229.2949104467583
769,1674243557.1351352,37.92527234871522,-111.08934030657258,10972.8,10767.06,236.03640154726688,229.41466172877406
770,1674243574.2432432,37.90542819925709,-111.12637236544143,10972.8,10761.293513317109,235.9540626433983,229.7209921833841
771,1674243591.3513513,37.88605909230768,-111.162599821449,10972.8,10767.06,235.9540626433983,229.7209921833841
772,1674243608.4594595,37.86606415111274,-111.19993983002676,10972.8,10767.06,235.9196886172176,230.4353115629315
773,1674243625.5675676,37.846168720748224,-111.23700296203226,10972.8,10767.06,235.9196886172176,230.4353115629315
774,1674243642.6756756,37.82617641145043,-111.27414784523155,10972.8,10767.06,235.813877513625,230.7239759703372
775,1674243659.7837837,37.80639189917084,-111.31074783436318,10972.8,10767.06,235.7083312038248,231.0134252922856
776,1674243676.891892,37.785818976248265,-111.34859774988999,10972.8,10767.06,235.50938508703004,231.5632063437557
777,1674243694.0,37.76671328787076,-111.383753237517,10972.8,10767.06,235.6749067339691,231.728328979636
778,1674243711.108108,37.74578633754498,-111.42230996977557,10973.623783292769,10767.88378329277,235.6749067339691,231.728328979636
779,1674243728.2162163,37.72576256328127,-111.45932111923432,10980.42,10774.68,235.6749067339691,231.728328979636
780,1674243745.3243244,37.70558390872685,-111.49644540152106,10980.42,10774.68,235.5699912208271,232.0188066513674
781,1674243762.4324324,37.68595408827796,-111.53265060854247,10980.42,10774.68,235.6749067339691,231.728328979636
782,1674243779.5405405,37.665894791978644,-111.56970865891435,10980.42,10774.68,235.7800852523571,231.4386302429274
783,1674243796.6486487,37.6457693157413,-111.60685807483188,10980.42,10782.3,235.7800852523571,231.4386302429274
784,1674243813.7567568,37.625538713044925,-111.64402414262518,10980.240315614994,10782.3,235.6030494087291,231.303656582092
785,1674243830.8648648,37.60522624325743,-111.68066759966979,10978.490466174824,10782.3,235.6030494087291,231.303656582092
786,1674243847.9729729,37.584913773469935,-111.71731105671441,10976.740616734653,10782.3,235.6030494087291,231.303656582092
787,1674243865.0810812,37.564601303399364,-111.7539545142697,10974.990767270096,10782.3,235.6030494087291,231.303656582092
788,1674243882.1891892,37.54428883361187,-111.7905979713143,10973.240917829924,10782.3,235.6030494087291,231.303656582092
789,1674243899.2972972,37.52397636382438,-111.82724142835892,10971.491068389752,10782.3,235.6030494087291,231.303656582092
790,1674243916.4054055,37.50366389375381,-111.86388488591419,10969.741218925195,10782.3,235.6030494087291,231.303656582092
791,1674243933.5135136,37.48335142396632,-111.90052834295881,10967.991369485024,10782.3,235.6030494087291,231.303656582092
792,1674243950.6216216,37.46303895417882,-111.93717180000343,10966.241520044852,10782.3,235.6030494087291,231.303656582092
793,1674243967.7297297,37.4429844397383,-111.97238457327387,10965.18,10782.3,235.6030494087291,231.303656582092
794,1674243984.837838,37.42165735460745,-112.00810303346643,10965.18,10782.3,235.6030494087291,231.303656582092
795,1674244001.945946,37.40063971438212,-112.04362019012477,10966.77698435708,10779.106031285837,235.12758296743436,231.21569204998136
796,1674244019.054054,37.37975579343038,-112.07905035836878,10969.064068274498,10774.531863451004,234.4466547878094,231.08971569598557
797,1674244036.162162,37.35887187247863,-112.11448052661278,10971.351152191914,10769.957695616169,233.76572660818442,230.9637393419898
798,1674244053.2702703,37.3379587617242,-112.14996041100993,10976.781621670723,10775.023243341446,233.4416656470487,230.563672270545
799,1674244070.3783784,37.31668032803145,-112.18602773308267,10980.42,10782.3,233.53971667682,230.2710189389286
800,1674244087.4864864,37.29524333713925,-112.22234759560746,10980.42,10782.3,233.53971667682,230.2710189389286
