,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
509,1674003018.0,41.22922218452065,-106.50801918723371,11582.4,11338.56,220.717956798902,219.2358500229294
510,1674003031.0,41.209716796875,-106.5302124023438,11582.4,11338.56,220.8197018953046,219.571786552155
511,1674003044.0,41.19044494628906,-106.5521850585938,11582.4,11338.56,220.6304083516009,219.6260189192696
512,1674003057.0,41.17028705144332,-106.5751231800426,11582.4,11338.56,220.7321066997092,219.9613595628926
513,1674003070.0,41.15064200708422,-106.597470370206,11582.4,11338.56,220.5431706177579,220.0166987813348
514,1674003083.0,41.13162231445312,-106.6190185546875,11582.4,11338.56,220.7321066997092,219.9613595628926
515,1674003096.0,41.11191054521981,-106.6414781050249,11590.02,11346.18,220.6448214379831,220.3514448717443
516,1674003109.0,41.09275817871094,-106.6632080078125,11582.4,11338.56,220.6448214379831,220.3514448717443
517,1674003122.0,41.07325744628906,-106.6854248046875,11582.4,11338.56,220.7461635638808,220.6868824301807
518,1674003135.0,41.05437197927701,-106.7068342729048,11582.4,11338.56,220.5578448710941,220.7420397627804
519,1674003148.0,41.03370278568591,-106.7301802201705,11582.4,11338.56,220.6591399353087,221.0768846766209
520,1674003161.0,41.01410429356461,-106.7523401433771,11582.4,11338.56,220.4711757630674,221.1331415357244
521,1674003174.0,40.99445924920551,-106.7745000665838,11582.4,11338.56,220.4711757630674,221.1331415357244
522,1674003187.0,40.9748142048464,-106.7966599897905,11582.4,11338.56,220.4711757630674,221.1331415357244
523,1674003200.0,40.95498295153602,-106.8190071799538,11582.4,11338.56,220.5724230024428,221.4673951288219
524,1674003213.0,40.93524169921875,-106.8412475585938,11582.4,11338.56,220.5724230024428,221.4673951288219
525,1674003226.0,40.91559975834216,-106.8633894486861,11582.4,11338.56,220.5869059513057,222.1927647385826
526,1674003239.0,40.89656066894531,-106.8848266601562,11582.4,11338.56,220.3999043337367,222.2499299315349
527,1674003252.0,40.87635260113215,-106.90744388464722,11584.94,11341.1,220.3999043337367,222.2499299315349
528,1674003265.0,40.85719299316406,-106.9290161132812,11582.4,11338.56,220.5007506377583,222.5836954485154
529,1674003278.0,40.83762475999735,-106.9509679620916,11574.78,11330.94,220.4148976214913,222.9751276759767
530,1674003291.0,40.81649780273438,-106.974609375,11582.4,11338.56,220.3141001604973,222.6419489610455
531,1674003304.0,40.7972174175715,-106.9962241432883,11582.4,11338.56,220.3141001604973,222.6419489610455
532,1674003317.0,40.77752582097457,-107.0181967995383,11582.4,11338.56,220.3141001604973,222.6419489610455
533,1674003330.0,40.75746180647511,-107.0407312566584,11582.4,11338.56,220.6012946450045,222.9181484530164
534,1674003343.0,40.73757934570312,-107.0630493164062,11574.78,11330.94,220.4148976214913,222.9751276759767
535,1674003356.0,40.71766662597656,-107.0851440429688,11582.4,11330.94,220.2285978082359,223.0344655541643
536,1674003369.0,40.697665456998145,-107.10742950439457,11582.4,11338.56,220.26746244766161,222.65710271695085
537,1674003382.0,40.67765808105469,-107.1296997070312,11582.4,11338.56,220.3141001604973,222.6419489610455
538,1674003395.0,40.65921020507812,-107.1502685546875,11582.4,11338.56,220.3141001604973,222.6419489610455
539,1674003408.0,40.63959154032045,-107.1721302379262,11582.4,11338.56,220.3141001604973,222.6419489610455
540,1674003421.0,40.6185499288268,-107.1954761851918,11582.4,11338.56,220.1275493091545,222.7025639846669
541,1674003434.0,40.59899798894332,-107.2171991521662,11582.4,11338.56,220.3141001604973,222.6419489610455
542,1674003447.0,40.58001708984375,-107.2384033203125,11582.4,11338.56,220.3141001604973,222.6419489610455
543,1674003460.0,40.55989410917638,-107.2606450861151,11582.4,11338.56,220.0261994845009,222.3713571728966
544,1674003473.0,40.540191650390625,-107.28269449869794,11582.4,11336.02,221.34785626039277,222.71621965683786
545,1674003486.0,40.52107932182915,-107.30594029447876,11574.792370129871,11330.94,222.9577746652354,222.7707488242134
546,1674003499.0,40.504261434170054,-107.33160384216205,11574.953181818182,11330.94,223.17279947817192,222.79214896288855
547,1674003512.0,40.48744354651097,-107.35726738984535,11575.113993506495,11330.94,223.38782429110847,222.81354910156372
548,1674003525.0,40.47062565885187,-107.38293093752863,11575.274805194806,11330.94,223.602849104045,222.83494924023887
549,1674003538.0,40.45380777119278,-107.40859448521192,11575.435616883118,11330.94,223.81787391698154,222.85634937891405
550,1674003551.0,40.43698988353369,-107.43425803289522,11575.596428571429,11330.94,224.03289872991806,222.8777495175892
551,1674003564.0,40.4201719958746,-107.45992158057851,11575.757240259742,11330.94,224.2479235428546,222.89914965626437
552,1674003577.0,40.40335410821551,-107.4855851282618,11575.918051948052,11330.94,224.46294835579113,222.92054979493955
553,1674003590.0,40.386536220556415,-107.51124867594508,11576.078863636365,11330.94,224.67797316872768,222.9419499336147
554,1674003603.0,40.36971833289732,-107.53691222362838,11576.239675324676,11330.94,224.8929979816642,222.96335007228987
555,1674003616.0,40.352900445238234,-107.56257577131167,11576.400487012987,11330.94,225.1080227946007,222.98475021096502
556,1674003629.0,40.33608255757914,-107.58823931899497,11576.5612987013,11330.94,225.32304760753726,223.0061503496402
557,1674003642.0,40.319264669920045,-107.61390286667826,11576.72211038961,11330.94,225.53807242047378,223.02755048831537
558,1674003655.0,40.30244678226096,-107.63956641436155,11576.882922077923,11330.94,225.75309723341033,223.04895062699052
559,1674003668.0,40.285628894601864,-107.66522996204483,11577.043733766233,11330.94,225.96812204634685,223.0703507656657
560,1674003681.0,40.26881100694277,-107.69089350972813,11577.204545454546,11330.94,226.1831468592834,223.09175090434084
561,1674003694.0,40.25199311928368,-107.71655705741142,11577.365357142857,11330.94,226.39817167221992,223.11315104301602
