,time,lat,lon,baroaltitude,geoaltitude,heading,velocity
0,1673998956.0,40.61869812011719,-73.78826904296875,358.14,228.6,210.9043826885461,85.13853921348371
1,1673998976.2822824,40.60494156565983,-73.79829457146116,573.65099152565,451.73099152565,206.96491124404082,89.62794017236452
2,1673998996.5645645,40.58780567075519,-73.80354652750248,693.4200000000001,568.1819812345506,175.42559909779587,106.40046543613501
3,1673999016.8468468,40.5689931215293,-73.79044451392112,745.5929727602005,623.6729727602005,137.8476645582827,127.31396743885574
4,1673999037.1291292,40.55706303412438,-73.76195810839869,831.5639642858506,697.7219821429253,103.99152122010933,144.77303187318134
5,1673999057.4114115,40.558946351793566,-73.72754369453104,1111.169911623001,974.0099116230011,70.27382935710463,147.66800500911785
6,1673999077.6936936,40.57156833954505,-73.69578659477993,1388.7347019367219,1258.1375128326417,59.865555300246655,149.4690410383961
7,1673999097.975976,40.58501221487184,-73.6640649285473,1668.413874092102,1531.3454055690763,60.931806382519284,152.44943889779623
8,1673999118.2582583,40.601837244495854,-73.63595546885335,1975.547928571701,1840.355857143402,45.726352062306596,149.97869557032294
9,1673999138.5405405,40.621737918299914,-73.61189168798657,2271.377836561203,2141.837836561203,41.30118486624706,149.652879060031
10,1673999158.8228228,40.64301641500221,-73.58746952742877,2522.509849677086,2392.969849677086,40.89493625564939,153.54016546268676
11,1673999179.1051052,40.6645092664021,-73.56356105855593,2793.9313519978523,2658.876577330828,39.79719228809716,155.34150623241499
12,1673999199.3873873,40.68595039285448,-73.53991660907174,3040.738497174581,2911.198497174581,40.20703545031748,157.6244256978469
13,1673999219.6696696,40.708203309551266,-73.5145947886958,3240.7065632997237,3118.786563299724,40.5733826634612,162.45211366193462
14,1673999239.951952,40.7338699282305,-73.49599757576028,3440.398945001875,3318.4789450018748,16.42195993365554,159.56840313003846
15,1673999260.2342343,40.76219481317845,-73.49468577493977,3633.119892494202,3511.199892494202,354.5379775241366,157.28388152966315
16,1673999280.5165164,40.791675373605464,-73.49866139220732,3733.8,3611.88,354.5008944760407,166.4168692649178
17,1673999300.7987988,40.822775711178124,-73.50357048522962,3841.7810553441727,3719.861055344173,352.6347144743108,174.4241955292127
18,1673999321.0810812,40.85453920114742,-73.50909038923176,3991.1637845039368,3866.909730629921,352.0119920963415,180.26126878691488
19,1673999341.3633633,40.88651278769988,-73.52032035802205,4187.533242130279,4064.228828086853,335.78386596746196,177.08983877713612
20,1673999361.6456456,40.91228755960247,-73.54521767802163,4376.099639225006,4249.259819612503,314.9802390601632,174.249886989155
21,1673999381.927928,40.93290309937497,-73.57569311026798,4609.001622276306,4483.54621670723,310.4356471734626,173.7039039509341
22,1673999402.2102103,40.95320536910916,-73.60830791800053,4893.641802663803,4771.721802663803,308.79392734319,171.6123807389292
23,1673999422.4924924,40.972728419917985,-73.64052657388675,5086.292792372704,4964.372792372704,308.3434521516639,174.1424169065148
24,1673999442.7747748,40.99276760661037,-73.67436014565135,5210.363783898353,5088.443783898353,307.84027516111087,180.29727734768957
25,1673999463.0570571,41.013401478357984,-73.70897026192688,5334.434775424003,5212.514775424003,308.832832083864,186.235122912302
26,1673999483.3393393,41.035358717153535,-73.7444291212874,5481.365765132905,5359.445765132904,309.44971664803126,190.53934772741383
27,1673999503.6216216,41.057512368069624,-73.78010367877407,5635.916756658555,5513.996756658555,309.21882661411604,193.64376314216588
28,1673999523.903904,41.0801530443714,-73.81706957216375,5836.187748184204,5713.5354963684085,308.7780412259975,194.6706669647494
29,1673999544.186186,41.10227646867886,-73.85355712731659,6015.01747578621,5886.896213679314,308.74758859987855,196.44361055505985
30,1673999564.4684684,41.12402062755714,-73.88925524556824,6400.31945883751,6264.944323546887,308.8805528877429,187.6818344435982
31,1673999584.7507508,41.14534463971722,-73.92433308558248,6629.400000000001,6499.860000000001,308.6103940537387,186.3146856815733
32,1673999605.0330331,41.1663165440769,-73.95901533429756,6697.98,6576.06,308.8928218883949,177.7997653268845
33,1673999625.3153152,41.185942163505445,-73.99128769365647,6705.6,6576.06,308.6865694756439,172.0136426062278
34,1673999645.5975976,41.20525219961601,-74.02316335834092,6748.253693704606,6614.160000000001,308.8758139395375,170.4883249749044
35,1673999665.87988,41.22518178584868,-74.05602929599506,6935.214475383759,6793.279580307008,308.79131318240826,170.2862933419344
36,1673999686.162162,41.244517865783074,-74.08807358034328,7078.98,6941.820000000001,308.5624640594675,172.4807693191819
37,1673999706.4444444,41.26414797217906,-74.12068058099095,7149.817777643204,7012.657777643204,308.64450721049985,177.93819362655665
38,1673999726.7267268,41.28530980019059,-74.15575548698689,7226.528828995228,7089.368828995228,308.71927343922744,182.88169905705251
39,1673999747.0090091,41.30609359262816,-74.19006603549653,7292.374324758053,7155.214324758053,308.7209919879099,187.92414863336745
40,1673999767.2912912,41.328368728165515,-74.22691276471596,7353.3,7216.14,308.7312790438558,193.2242350294912
41,1673999787.5735736,41.35066957310605,-74.2637480523309,7456.730630750656,7316.321261501313,308.77410069650824,195.97986999116316
42,1673999807.855856,41.37334113277129,-74.30124693690396,7566.660000000001,7427.303244552613,308.6830143198576,198.3660308752453
43,1673999828.138138,41.39580583993301,-74.33881098851336,7720.112611985207,7574.280000000001,307.4782374388344,198.455640059597
44,1673999848.4204204,41.41581515679225,-74.37765182597971,7897.523603510857,7752.743603510858,302.24853637007425,194.90488698008173
45,1673999868.7027028,41.43358941635837,-74.4184554462869,7995.164865012169,7848.6,299.5345906466074,196.44200171113027
