Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate
762,2023-01-28 04:11:39.126126,37.66541477965617,-110.4230347753448,11574.78,11521.44,251.5179716646555,197.9834241766311,11574.78,197.9834241766311,0.0
763,2023-01-28 04:11:58.939940,37.65416663355908,-110.4653963702689,11574.78,11521.44,251.43273057453516,198.6248761461011,11574.78,198.6248761461011,0.0
764,2023-01-28 04:12:18.753754,37.64275119546801,-110.5080355466046,11574.78,11521.44,251.3311921512047,199.2864691625948,11574.78,199.2864691625948,0.0
765,2023-01-28 04:12:38.567568,37.631334725058394,-110.55059347199077,11582.4,11529.06,251.3784206335124,199.7739133963912,11582.4,199.7739133963912,22.859999999996944
766,2023-01-28 04:12:58.381381,37.62019613527858,-110.59260936029952,11582.4,11529.06,251.565051177078,200.0982165387424,11582.4,200.0982165387424,0.0
767,2023-01-28 04:13:18.195195,37.608839430249645,-110.6351008094436,11583.88738740921,11536.68,251.2387158478242,199.9387780755991,11583.88738740921,199.9387780755991,4.46216222762996
768,2023-01-28 04:13:38.009009,37.59781904297199,-110.67628782051148,11590.02,11536.68,251.4254191720003,200.2614927073651,11590.02,200.2614927073651,18.39783777237244
769,2023-01-28 04:13:57.822823,37.5859143031106,-110.720736786845,11590.02,11536.68,251.3330857257798,200.9132704899515,11590.02,200.9132704899515,0.0
770,2023-01-28 04:14:17.636637,37.57498992343582,-110.76138129956392,11590.02,11536.68,251.3330857257798,200.9132704899515,11590.02,200.9132704899515,0.0
771,2023-01-28 04:14:37.450450,37.56320768490153,-110.80510959274496,11590.02,11536.68,251.2413496521577,201.5655666701813,11590.02,201.5655666701813,0.0
772,2023-01-28 04:14:57.264264,37.55152229494145,-110.84852126561567,11590.02,11536.68,251.2413496521577,201.5655666701813,11590.02,201.5655666701813,0.0
773,2023-01-28 04:15:17.078078,37.54031596213389,-110.89016697325226,11582.4,11529.06,251.2413496521577,201.5655666701813,11582.4,201.5655666701813,-22.8600000000024
774,2023-01-28 04:15:36.891892,37.52862878746089,-110.93331701193716,11582.4,11529.06,251.2413496521577,201.5655666701813,11582.4,201.5655666701813,0.0
775,2023-01-28 04:15:56.705706,37.516926602242165,-110.97652310251006,11582.4,11529.06,251.2882621249002,202.0527519498791,11582.4,202.0527519498791,0.0
776,2023-01-28 04:16:16.519520,37.50540229631841,-111.01917405238996,11582.4,11529.06,251.3349488819808,202.5400720332292,11582.4,202.5400720332292,0.0
777,2023-01-28 04:16:36.333333,37.493819414602896,-111.06172305786536,11582.4,11536.68,251.0123759121298,202.3851726439476,11582.4,202.3851726439476,0.0
778,2023-01-28 04:16:56.147147,37.48216729621048,-111.10434608975072,11582.4,11536.68,251.0596484280094,202.8716942178646,11582.4,202.8716942178646,0.0
779,2023-01-28 04:17:15.960961,37.47058247521636,-111.14681074973518,11582.4,11536.68,251.1066947190776,203.3583532309194,11582.4,203.3583532309194,0.0
780,2023-01-28 04:17:35.774775,37.45869193466755,-111.19045300777864,11582.4,11536.68,251.1066947190776,203.3583532309194,11582.4,203.3583532309194,0.0
781,2023-01-28 04:17:55.588588,37.44670202146369,-111.23421638721916,11582.4,11536.68,251.1066947190776,203.3583532309194,11582.4,203.3583532309194,0.0
782,2023-01-28 04:18:15.402402,37.43499843931253,-111.2770549160786,11586.953693704603,11539.746306295394,250.9696728204254,203.5255157332351,11586.953693704603,203.5255157332351,13.661081113810724
783,2023-01-28 04:18:35.216216,37.42324169255516,-111.31978785761711,11590.02,11538.32756840229,250.9696728204254,203.5255157332351,11590.02,203.5255157332351,9.198918886191677
784,2023-01-28 04:18:55.030030,37.411315330834235,-111.36321842176308,11582.4,11536.68,251.0636689279686,204.4984461999242,11582.4,204.4984461999242,-22.8600000000024
785,2023-01-28 04:19:14.843844,37.39936804140659,-111.40688491654616,11582.4,11536.68,251.0636689279686,204.4984461999242,11582.4,204.4984461999242,0.0
786,2023-01-28 04:19:34.657658,37.38777696766192,-111.44870137255832,11590.02,11544.3,250.7126307852944,204.0295630254763,11590.02,204.0295630254763,22.8600000000024
787,2023-01-28 04:19:54.471472,37.37566547561074,-111.49226411876602,11590.02,11544.3,250.7852528503206,203.2079847630524,11590.02,203.2079847630524,0.0
788,2023-01-28 04:20:14.285285,37.36375724550817,-111.53534230811876,11590.02,11544.3,250.91402977890604,202.5052201724868,11590.02,202.5052201724868,0.0
789,2023-01-28 04:20:34.099099,37.35185078832482,-111.57865577190655,11582.4,11537.435135593414,251.0123759121298,202.3851726439476,11582.4,202.3851726439476,-22.8600000000024
790,2023-01-28 04:20:53.912913,37.34023006369756,-111.6205120870322,11582.4,11544.3,250.6893190471849,202.2366978550297,11582.4,202.2366978550297,0.0
791,2023-01-28 04:21:13.726727,37.328157386166126,-111.6634864222114,11577.493528500796,11539.393528500796,250.5518873797565,202.4074017804464,11577.493528500796,202.4074017804464,-14.71941449761107
792,2023-01-28 04:21:33.540540,37.31628184513818,-111.70574961987728,11574.78,11536.68,250.737400858718,202.7222702683517,11574.78,202.7222702683517,-8.140585502385875
793,2023-01-28 04:21:53.354354,37.304374775190745,-111.74849674934468,11574.78,11536.68,250.737400858718,202.7222702683517,11574.78,202.7222702683517,0.0
794,2023-01-28 04:22:13.168168,37.29233773654599,-111.79198053261804,11574.78,11536.68,250.7852528503206,203.2079847630524,11574.78,203.2079847630524,0.0
795,2023-01-28 04:22:32.981982,37.27741897449231,-111.83183064751132,11574.78,11536.68,238.9515694427727,205.38370024223877,11574.78,205.38370024223877,0.0
796,2023-01-28 04:22:52.795796,37.25722197170213,-111.86985414798036,11574.78,11536.68,236.37299707248675,206.22961050030884,11574.78,206.22961050030884,0.0
797,2023-01-28 04:23:12.609610,37.236682061806434,-111.90898172800712,11582.4,11548.94522518158,236.9042657154918,206.3279621498975,11582.4,206.3279621498975,22.859999999996944
798,2023-01-28 04:23:32.423424,37.21610200235554,-111.94856069304636,11582.4,11551.92,237.0327919166328,206.64062953879912,11582.4,206.64062953879912,0.0
799,2023-01-28 04:23:52.237237,37.19622296207209,-111.98688701544744,11582.4,11551.92,236.9821088475939,206.7591332549498,11582.4,206.7591332549498,0.0
800,2023-01-28 04:24:12.051051,37.17632732302802,-112.02518682800982,11590.02,11559.54,236.9042657154918,206.3279621498975,11590.02,206.3279621498975,22.8600000000024
