Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate,icao24
608,2023-01-05 22:00:16.458458,40.04933730119229,-103.91254450244011,10363.2,10408.92,246.4654256687826,195.8302561530064,10363.2,195.8302561530064,-22.859999999996944,ad1cde
609,2023-01-05 22:00:37.186186,40.0347012357306,-103.95606167724426,10355.58,10401.3,246.4654256687826,195.8302561530064,10355.58,195.8302561530064,-22.8600000000024,ad1cde
610,2023-01-05 22:00:57.913914,40.01996830044121,-103.99989828738065,10356.235975584985,10408.92,246.3877998372629,196.5075074001109,10356.235975584985,196.5075074001109,1.967926754954533,ad1cde
611,2023-01-05 22:01:18.641642,40.005345259382686,-104.04323431033512,10363.2,10408.92,246.1900147363802,196.2433607386077,10363.2,196.2433607386077,20.892073245047868,ad1cde
612,2023-01-05 22:01:39.369369,39.99077119367675,-104.08632595530464,10363.2,10408.92,246.2505055071332,196.7141296952239,10363.2,196.7141296952239,0.0,ad1cde
613,2023-01-05 22:02:00.097097,39.97582170426693,-104.13039907598105,10363.2,10408.92,246.1739653891919,197.3923706154236,10363.2,197.3923706154236,0.0,ad1cde
614,2023-01-05 22:02:20.824825,39.96079208445698,-104.17457049442602,10370.82,10402.634834947585,246.0375110254218,197.6007463165006,10370.82,197.6007463165006,22.859999999996944,ad1cde
615,2023-01-05 22:02:41.552552,39.94615192219992,-104.21743200781994,10370.82,10416.54,246.1135000783652,196.9218791403139,10370.82,196.9218791403139,0.0,ad1cde
616,2023-01-05 22:03:02.280280,39.931131651488585,-104.261594785843,10370.82,10408.92,246.1135000783652,196.9218791403139,10370.82,196.9218791403139,0.0,ad1cde
617,2023-01-05 22:03:23.008008,39.91620916162121,-104.30540777168122,10370.82,10408.92,246.18952799694176,196.23959257937304,10370.82,196.23959257937304,0.0,ad1cde
618,2023-01-05 22:03:43.735736,39.9015289926994,-104.34860100376052,10370.82,10408.92,245.9916988447424,195.9815588617423,10370.82,195.9815588617423,0.0,ad1cde
619,2023-01-05 22:04:04.463464,39.88680787488365,-104.39179232905454,10374.351592211724,10416.54,246.2062531278165,195.0943664411693,10374.351592211724,195.0943664411693,10.59477663517282,ad1cde
620,2023-01-05 22:04:25.191191,39.8721769306344,-104.43467204308436,10370.82,10408.92,246.0067894307718,194.8323789882851,10370.82,194.8323789882851,-10.59477663517282,ad1cde
621,2023-01-05 22:04:45.918919,39.85735692560768,-104.4779202630699,10370.202161622046,10408.302161622049,246.0837545823806,194.1533738526246,10370.202161622046,194.1533738526246,-1.8535151338601281,ad1cde
622,2023-01-05 22:05:06.646647,39.84288934271301,-104.52021773302366,10363.2,10401.3,246.0837545823806,194.1533738526246,10363.2,194.1533738526246,-21.006484866136816,ad1cde
623,2023-01-05 22:05:27.374374,39.82810266594149,-104.56335213470638,10355.58,10393.68,246.0318546155814,194.23166487303823,10355.58,194.23166487303823,-22.8600000000024,ad1cde
624,2023-01-05 22:05:48.102102,39.813397735954275,-104.60599461328276,10363.2,10393.68,245.8351632837786,192.2740902046031,10363.2,192.2740902046031,22.8600000000024,ad1cde
625,2023-01-05 22:06:08.829830,39.79873517733518,-104.64860725481668,10370.82,10408.92,245.9751822172502,192.064069289707,10370.82,192.064069289707,22.859999999996944,ad1cde
626,2023-01-05 22:06:29.557558,39.784407194652886,-104.69033025738491,10366.571411218643,10404.671411218644,245.9125476913677,191.5943064698942,10366.571411218643,191.5943064698942,-12.745766344069125,ad1cde
