Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate,icao24
308,2023-01-29 09:13:48.726727,41.64277373992445,-86.69507750724568,10980.42,10850.88,268.7017343145147,181.6453611636491,10980.42,181.6453611636491,18.19188922405374,a1373d
309,2023-01-29 09:14:10.657658,41.64200087725106,-86.74347269086186,10977.811351089478,10848.271351089476,268.7054004818357,182.1596734765181,10977.811351089478,182.1596734765181,-7.825946731565637,a1373d
310,2023-01-29 09:14:32.588588,41.64113394084902,-86.79089159882756,10972.8,10843.26,268.5477420250168,182.6863006627055,10972.8,182.6863006627055,-15.034053268436764,a1373d
311,2023-01-29 09:14:54.519520,41.64026552492214,-86.83907492459515,10972.8,10843.26,268.5477420250168,182.6863006627055,10972.8,182.6863006627055,0.0,a1373d
312,2023-01-29 09:15:16.450450,41.63927183968375,-86.88698532928488,10972.8,10843.26,268.3909910939526,183.2143031236745,10972.8,183.2143031236745,0.0,a1373d
313,2023-01-29 09:15:38.381381,41.63825864817137,-86.93545011948109,10977.513874697685,10850.88,268.3954957624376,183.7285448526376,10977.513874697685,183.7285448526376,14.141624093055725,a1373d
314,2023-01-29 09:16:00.312312,41.63729954624796,-86.98385084004425,10980.42,10845.639820218086,268.5057862159696,183.7191339653332,10980.42,183.7191339653332,8.718375906946676,a1373d
315,2023-01-29 09:16:22.243243,41.63631791845719,-87.03207427188907,10980.42,10850.88,268.2400688672668,184.2578696520497,10980.42,184.2578696520497,0.0,a1373d
316,2023-01-29 09:16:44.174174,41.635291169014806,-87.07996903065542,10980.42,10850.88,268.7198604403951,184.2169300820395,10980.42,184.2169300820395,0.0,a1373d
317,2023-01-29 09:17:06.105105,41.634331528873574,-87.12912483940978,10979.619098668098,10850.0790986681,268.3876696171683,184.75861246723852,10979.619098668098,184.75861246723852,-2.4027039957072702,a1373d
318,2023-01-29 09:17:28.036036,41.63324737898419,-87.17755234364056,10972.8,10843.26,268.2498401646758,185.2862750020925,10972.8,185.2862750020925,-20.45729600429513,a1373d
319,2023-01-29 09:17:49.966967,41.632087095915345,-87.22619498449798,10972.8,10835.64,268.0908475670036,185.3027002356447,10972.8,185.3027002356447,0.0,a1373d
320,2023-01-29 09:18:11.897898,41.63101740097317,-87.27487441926323,10980.42,10843.26,268.2498401646758,185.2862750020925,10980.42,185.2862750020925,22.8600000000024,a1373d
321,2023-01-29 09:18:33.828829,41.62995168325142,-87.32257793534326,10980.42,10836.94432445526,268.2498401646758,185.2862750020925,10980.42,185.2862750020925,0.0,a1373d
322,2023-01-29 09:18:55.759760,41.62881043580637,-87.37129323877028,10972.8,10835.64,268.0908475670036,185.3027002356447,10972.8,185.3027002356447,-22.8600000000024,a1373d
323,2023-01-29 09:19:17.690691,41.62758192270941,-87.4203719340103,10972.8,10835.64,268.0855335455467,184.7885425946977,10972.8,184.7885425946977,0.0,a1373d
324,2023-01-29 09:19:39.621622,41.6263819304407,-87.46925669184775,10980.42,10843.26,268.0855335455467,184.7885425946977,10980.42,184.7885425946977,22.8600000000024,a1373d
325,2023-01-29 09:20:01.552552,41.62517829414719,-87.5176563307022,10980.42,10835.64,268.0855335455467,184.7885425946977,10980.42,184.7885425946977,0.0,a1373d
326,2023-01-29 09:20:23.483484,41.62392050998577,-87.56614645410319,10976.735855326651,10839.575855326651,267.9261286324243,184.8064441246592,10976.735855326651,184.8064441246592,-11.052434020046348,a1373d
327,2023-01-29 09:20:45.414414,41.62265597599937,-87.61487335347839,10980.42,10840.102162227631,267.9203407752227,184.2923380255139,10980.42,184.2923380255139,11.052434020046348,a1373d
328,2023-01-29 09:21:07.345345,41.62145780341573,-87.66282031180238,10980.42,10843.26,268.0801898700445,184.274386552179,10980.42,184.274386552179,0.0,a1373d
329,2023-01-29 09:21:29.276276,41.620135058150474,-87.71109503685281,10980.42,10843.26,267.9086676419666,183.2641315165193,10980.42,183.2641315165193,0.0,a1373d
330,2023-01-29 09:21:51.207207,41.61886441505561,-87.75913087471433,10972.8,10835.64,267.9027818180483,182.7500311386796,10972.8,182.7500311386796,-22.8600000000024,a1373d
331,2023-01-29 09:22:13.138138,41.61755152079781,-87.80723000242672,10972.8,10835.64,267.8968627855463,182.2359327002525,10972.8,182.2359327002525,0.0,a1373d
332,2023-01-29 09:22:35.069069,41.61625033680919,-87.85432281439952,10979.893693099022,10835.64,267.8909102627422,181.7218362176979,10979.893693099022,181.7218362176979,21.281079297068572,a1373d
333,2023-01-29 09:22:57.000000,41.61495402707892,-87.90244169013442,10972.8,10835.64,267.8909102627422,181.7218362176979,10972.8,181.7218362176979,-21.281079297068572,a1373d
334,2023-01-29 09:23:18.930931,41.61355923070393,-87.95018999906164,10979.893693099022,10842.733693099022,267.8849239647237,181.2077417076625,10979.893693099022,181.2077417076625,21.281079297068572,a1373d
335,2023-01-29 09:23:40.861862,41.61221666229207,-87.99787698917655,10972.8,10835.64,267.8849239647237,181.2077417076625,10972.8,181.2077417076625,-21.281079297068572,a1373d
336,2023-01-29 09:24:02.792793,41.61072741939649,-88.04556491164564,10972.8,10835.64,267.7223910416659,181.2274572899416,10972.8,181.2274572899416,0.0,a1373d
337,2023-01-29 09:24:24.723724,41.609350913063054,-88.09204666532642,10980.42,10843.26,267.7223910416659,181.2274572899416,10980.42,181.2274572899416,22.8600000000024,a1373d
338,2023-01-29 09:24:46.654655,41.60787910278539,-88.13991846784252,10972.8,10828.02,267.71590899016,180.7134208560476,10972.8,180.7134208560476,-22.8600000000024,a1373d
339,2023-01-29 09:25:08.585586,41.60641831779331,-88.18728800564466,10972.8,10828.02,267.71590899016,180.7134208560476,10972.8,180.7134208560476,0.0,a1373d
340,2023-01-29 09:25:30.516516,41.60501635917696,-88.23555034074592,10972.8,10828.02,267.71590899016,180.7134208560476,10972.8,180.7134208560476,0.0,a1373d
341,2023-01-29 09:25:52.447448,41.60347929653283,-88.2819508705644,10972.8,10828.02,267.3825866367355,180.2434413292723,10972.8,180.2434413292723,0.0,a1373d
342,2023-01-29 09:26:14.378378,41.60193072400604,-88.32943075339898,10972.8,10828.02,267.5459683254729,180.2206811404163,10972.8,180.2206811404163,0.0,a1373d
343,2023-01-29 09:26:36.309309,41.60043890885584,-88.37666033674275,10972.8,10828.02,267.6521414671003,179.69196037917618,10972.8,179.69196037917618,0.0,a1373d
344,2023-01-29 09:26:58.240240,41.598846969097714,-88.42432958405463,10972.8,10828.02,267.5389453494697,179.7067102891529,10972.8,179.7067102891529,0.0,a1373d
345,2023-01-29 09:27:20.171171,41.59734323862358,-88.47154621999258,10972.8,10828.02,267.5459683254729,180.2206811404163,10972.8,180.2206811404163,0.0,a1373d
346,2023-01-29 09:27:42.102102,41.59572074402444,-88.51871289715609,10972.8,10828.02,267.3825866367355,180.2434413292723,10972.8,180.2434413292723,0.0,a1373d
347,2023-01-29 09:28:04.033033,41.5941886534797,-88.56571717826354,10972.8,10828.02,267.5405713164921,180.22143298075173,10972.8,180.22143298075173,0.0,a1373d
