Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate,icao24
0,2023-01-20 07:31:30.000000,40.64042948060116,-73.79884893243963,213.36,91.44,302.668860534012,80.05680932804225,213.36,80.05680932804225,0.0,a12fcf
1,2023-01-20 07:31:49.975976,40.64689471270685,-73.8150524792436,494.9338740921021,365.30234261512754,279.25837592596145,80.76277076708065,494.9338740921021,80.76277076708065,844.7216222763062,a12fcf
2,2023-01-20 07:32:09.951952,40.64416931682637,-73.83544284532863,676.6048950767517,554.6848950767518,249.5311839458565,93.24658031985564,676.6048950767517,93.24658031985564,545.013062953949,a12fcf
3,2023-01-20 07:32:29.927928,40.63399608711915,-73.85601091818535,867.5816222763062,738.3162167072297,222.3339126514938,111.02678150165286,867.5816222763062,111.02678150165286,572.9301815986635,a12fcf
4,2023-01-20 07:32:49.903904,40.61403154250002,-73.86614990234375,1095.8154963684085,959.3877481842042,184.72026086136137,136.13208542428623,1095.8154963684085,136.13208542428623,684.7016222763068,a12fcf
5,2023-01-20 07:33:09.879880,40.58852946700456,-73.8582551097947,1369.76937046051,1230.7787409210205,151.90883235949792,152.99974071651943,1369.76937046051,152.99974071651943,821.8616222763042,a12fcf
6,2023-01-20 07:33:29.855856,40.56895941653056,-73.83381996490061,1741.6848668289183,1590.3832445526125,122.84054449154596,156.40109846207807,1741.6848668289183,156.40109846207807,1115.7464891052252,a12fcf
7,2023-01-20 07:33:49.831832,40.56037528875433,-73.79862248734835,2031.9771186447144,1879.5771186447143,94.09188601993895,152.67055039852525,2031.9771186447144,152.67055039852525,870.8767554473884,a12fcf
8,2023-01-20 07:34:09.807808,40.56552161774362,-73.76401709085756,2206.8709927368163,2053.006489105225,67.48442326080975,148.34901683821704,2206.8709927368163,148.34901683821704,524.6816222763057,a12fcf
9,2023-01-20 07:34:29.783784,40.57739546487028,-73.7331608953973,2486.797294793129,2311.537294793129,61.58474574034222,148.10943640731003,2486.797294793129,148.10943640731003,839.7789061689377,a12fcf
