Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate,icao24
505,2023-01-16 09:04:05.074074,40.59871419275077,-106.07058828839216,10363.2,10173.26444410801,237.3421771655859,205.9222365440789,10363.2,205.9222365440789,-45.719999999999345,add734
506,2023-01-16 09:04:19.814815,40.58395644366594,-106.10071818032088,10363.2,10178.9088888216,237.1870435953538,205.0567588980105,10363.2,205.0567588980105,0.0,add734
507,2023-01-16 09:04:34.555556,40.56952412920509,-106.13012017149596,10363.2,10180.32,237.2218298148478,206.2002960515127,10363.2,206.2002960515127,0.0,add734
508,2023-01-16 09:04:49.296296,40.55455356170933,-106.16082989734424,10363.2,10172.7,237.3421771655859,205.9222365440789,10363.2,205.9222365440789,0.0,add734
509,2023-01-16 09:05:04.037037,40.5398390027367,-106.19098578576812,10363.48222296238,10180.32,237.5838468656253,205.3688541192618,10363.48222296238,205.3688541192618,0.8466688871394581,add734
510,2023-01-16 09:05:18.777778,40.52542407380642,-106.22072871010724,10363.2,10172.7,237.47895428931253,206.6928392924933,10363.2,206.6928392924933,-0.8466688871394581,add734
511,2023-01-16 09:05:33.518518,40.51044773029497,-106.25138829278345,10355.58,10165.08,237.2990569127392,206.6330143428157,10355.58,206.6330143428157,-22.8600000000024,add734
512,2023-01-16 09:05:48.259259,40.49598992707072,-106.28086960906644,10363.2,10180.32,237.27612536744735,207.45613756042928,10363.2,207.45613756042928,22.8600000000024,add734
513,2023-01-16 09:06:03.000000,40.48080185712394,-106.3117634166371,10363.2,10180.32,237.2902573938975,208.4875946298842,10363.2,208.4875946298842,0.0,add734
514,2023-01-16 09:06:17.740741,40.466130430826425,-106.3417194508511,10363.2,10180.32,237.42273732021377,209.24169158104596,10363.2,209.24169158104596,0.0,add734
515,2023-01-16 09:06:32.481482,40.4507816982134,-106.3732541275121,10363.2,10180.32,237.5180317492423,209.7878410857726,10363.2,209.7878410857726,0.0,add734
516,2023-01-16 09:06:47.222222,40.435960155372335,-106.40348815928157,10369.126665859225,10180.32,237.1638713734208,210.6206867707356,10369.126665859225,210.6206867707356,17.779997577672475,add734
517,2023-01-16 09:07:01.962963,40.420958093389466,-106.43381523351393,10363.2,10187.65777703762,237.1638713734208,210.6206867707356,10363.2,210.6206867707356,-17.779997577672475,add734
518,2023-01-16 09:07:16.703704,40.40552007823906,-106.46498842575238,10370.82,10187.94,236.9293221772383,211.1803585586634,10370.82,211.1803585586634,22.859999999996944,add734
519,2023-01-16 09:07:31.444444,40.39056551660857,-106.4951116388025,10370.82,10187.94,237.0464411679019,210.900080881307,10370.82,210.900080881307,0.0,add734
520,2023-01-16 09:07:46.185185,40.37522755997369,-106.52598628293111,10378.44,10195.56,237.0464411679019,210.900080881307,10378.44,210.900080881307,22.8600000000024,add734
521,2023-01-16 09:08:00.925926,40.36002121398609,-106.55663230210678,10378.44,10195.56,237.0464411679019,210.900080881307,10378.44,210.900080881307,0.0,add734
522,2023-01-16 09:08:15.666667,40.34494018550686,-106.58705647794706,10378.44,10200.640000605585,237.1638713734208,210.6206867707356,10378.44,210.6206867707356,0.0,add734
523,2023-01-16 09:08:30.407408,40.32987300767422,-106.61777832878482,10378.44,10195.56,237.475109712209,210.4981387877214,10378.44,210.4981387877214,0.0,add734
524,2023-01-16 09:08:45.148148,40.314717610774096,-106.64896421058806,10378.44,10202.05111178398,237.5180317492423,209.7878410857726,10378.44,209.7878410857726,0.0,add734
525,2023-01-16 09:08:59.888889,40.29969287597808,-106.67975531672704,10370.82,10187.94,237.41782867150943,208.25822804471113,10370.82,208.25822804471113,-22.8600000000024,add734
526,2023-01-16 09:09:14.629630,40.284865212321414,-106.70982360836538,10367.997777643204,10180.32,237.01081958989613,206.9189670261327,10367.997777643204,206.9189670261327,-8.466667070386393,add734
527,2023-01-16 09:09:29.370370,40.270240912978515,-106.73914822670088,10363.2,10180.32,236.87531422829397,206.16841078641943,10363.2,206.16841078641943,-14.393332929610551,add734
528,2023-01-16 09:09:44.111111,40.255782908557144,-106.76792460757068,10363.2,10180.32,236.7476000546382,205.4667696779392,10363.2,205.4667696779392,0.0,add734
529,2023-01-16 09:09:58.851852,40.24053170573535,-106.79833470636837,10363.2,10180.32,236.7476000546382,205.4667696779392,10363.2,205.4667696779392,0.0,add734
530,2023-01-16 09:10:13.592592,40.22564042101479,-106.82801813678978,10363.2,10180.32,236.9460843142158,205.6161298435676,10363.2,205.6161298435676,0.0,add734
531,2023-01-16 09:10:28.333333,40.2104885295693,-106.858416470535,10363.2,10182.859999394415,237.0241088026896,206.0475060902148,10363.2,206.0475060902148,0.0,add734
532,2023-01-16 09:10:43.074074,40.19582457466224,-106.88783171673111,10363.2,10180.32,236.9042657154918,206.3279621498975,10363.2,206.3279621498975,0.0,add734
533,2023-01-16 09:10:57.814815,40.18056742351109,-106.91837565102466,10363.2,10183.4244444108,236.9042657154918,206.3279621498975,10363.2,206.3279621498975,0.0,add734
534,2023-01-16 09:11:12.555556,40.16577769131538,-106.94788846107586,10363.2,10180.32,236.9042657154918,206.3279621498975,10363.2,206.3279621498975,0.0,add734
535,2023-01-16 09:11:27.296296,40.15060594341412,-106.97804542834638,10363.2,10180.32,236.7847485062628,206.6093184469671,10363.2,206.6093184469671,0.0,add734
536,2023-01-16 09:11:42.037037,40.13564115184358,-107.0078185111594,10363.2,10180.32,236.7847485062628,206.6093184469671,10363.2,206.6093184469671,0.0,add734
537,2023-01-16 09:11:56.777778,40.12054443373187,-107.03796386690972,10363.2,10180.32,236.9042657154918,206.3279621498975,10363.2,206.3279621498975,0.0,add734
538,2023-01-16 09:12:11.518518,40.10552469897084,-107.06797281885524,10363.2,10180.32,236.7847485062628,206.6093184469671,10363.2,206.6093184469671,0.0,add734
539,2023-01-16 09:12:26.259259,40.09080034103249,-107.09721400196642,10363.2,10180.32,236.6277976151862,205.7493036344911,10363.2,205.7493036344911,0.0,add734
540,2023-01-16 09:12:41.000000,40.075927734375,-107.12646484375,10363.2,10187.94,236.5871040897597,206.4619586374666,10363.2,206.4619586374666,0.0,add734
541,2023-01-16 09:12:55.740741,40.06076072789894,-107.15649691502036,10363.2,10187.94,236.6655568834781,206.891571308667,10363.2,206.891571308667,0.0,add734
542,2023-01-16 09:13:10.481482,40.04598901312481,-107.18573881738124,10363.2,10187.94,236.7064367291533,206.1791176500908,10363.2,206.1791176500908,0.0,add734
543,2023-01-16 09:13:25.222222,40.03103999762847,-107.21542358409025,10363.2,10187.94,236.7064367291533,206.1791176500908,10363.2,206.1791176500908,0.0,add734
544,2023-01-16 09:13:39.962963,40.01568728526286,-107.24578202354766,10363.2,10187.94,236.7847485062628,206.6093184469671,10363.2,206.6093184469671,0.0,add734
545,2023-01-16 09:13:54.703704,40.00044011985955,-107.27593644769388,10363.2,10187.94,236.5871040897597,206.4619586374666,10363.2,206.4619586374666,0.0,add734
546,2023-01-16 09:14:09.444444,39.9854583740489,-107.3056335448709,10357.696666767595,10187.94,236.7847485062628,206.6093184469671,10357.696666767595,206.6093184469671,-16.5099996972167,add734
547,2023-01-16 09:14:24.185185,39.97095212198665,-107.33450430413622,10355.58,10180.32,236.8627346953137,207.039903614083,10355.58,207.039903614083,-6.350000302785702,add734
548,2023-01-16 09:14:38.925926,39.95534600146857,-107.36537679046154,10363.2,10187.94,236.6655568834781,206.891571308667,10363.2,206.891571308667,22.8600000000024,add734
549,2023-01-16 09:14:53.666667,39.9405662406464,-107.3944313744558,10363.2,10187.94,236.3494195659856,207.0303163768334,10363.2,207.0303163768334,0.0,add734
550,2023-01-16 09:15:08.407408,39.92536539634429,-107.42401752217528,10363.453509789875,10188.447019579748,236.3454820953928,207.0398149899764,10363.453509789875,207.0398149899764,0.7605293696233275,add734
551,2023-01-16 09:15:23.148148,39.910212203191,-107.45348351231678,10363.732230491853,10189.004460983702,236.34115305323556,207.05025821634783,10363.732230491853,207.05025821634783,0.8361621059320896,add734
552,2023-01-16 09:15:37.888889,39.895059009792625,-107.48294950293486,10364.010951198336,10189.561902396674,236.33682401100828,207.06070144288813,10364.010951198336,207.06070144288813,0.8361621194489999,add734
553,2023-01-16 09:15:52.629630,39.87990581639425,-107.51241549355294,10364.289671904822,10190.119343809643,236.33249496878105,207.0711446694285,10364.289671904822,207.0711446694285,0.8361621194599138,add734
554,2023-01-16 09:16:07.370370,39.86475262299587,-107.54188148417104,10364.568392611309,10190.676785222617,236.32816592655377,207.0815878959688,10364.568392611309,207.0815878959688,0.8361621194599138,add734
555,2023-01-16 09:16:22.111111,39.8495994295975,-107.5713474747891,10364.847113317794,10191.234226635586,236.32383688432645,207.09203112250913,10364.847113317794,207.09203112250913,0.8361621194544568,add734
556,2023-01-16 09:16:36.851852,39.83444623619912,-107.6008134654072,10365.125834024278,10191.791668048556,236.3195078420992,207.10247434904943,10365.125834024278,207.10247434904943,0.8361621194544568,add734
557,2023-01-16 09:16:51.592592,39.81929304304583,-107.63027945554867,10365.404554726256,10192.34910945251,236.31517879994192,207.11291757542088,10365.404554726256,207.11291757542088,0.8361621059320896,add734
558,2023-01-16 09:17:06.333333,39.804139849647456,-107.65974544616677,10365.68327543274,10192.906550865482,236.31084975771464,207.1233608019612,10365.68327543274,207.1233608019612,0.8361621194544568,add734
559,2023-01-16 09:17:21.074074,39.78898665624908,-107.68921143678484,10365.961996139224,10193.463992278452,236.30652071548735,207.13380402850152,10365.961996139224,207.13380402850152,0.8361621194489999,add734
560,2023-01-16 09:17:35.814815,39.7738334628507,-107.71867742740292,10366.240716845712,10194.021433691423,236.3021916732601,207.14424725504185,10366.240716845712,207.14424725504185,0.8361621194653708,add734
561,2023-01-16 09:17:50.555556,39.75868026945233,-107.748143418021,10366.519437552197,10194.578875104393,236.29786263103284,207.15469048158215,10366.519437552197,207.15469048158215,0.8361621194544568,add734
562,2023-01-16 09:18:05.296296,39.74352707605395,-107.77760940863908,10366.798158258682,10195.136316517364,236.29353358880556,207.1651337081225,10366.798158258682,207.1651337081225,0.8361621194544568,add734
563,2023-01-16 09:18:20.037037,39.728373882655575,-107.80707539925716,10367.076878965168,10195.693757930334,236.28920454657828,207.17557693466284,10367.076878965168,207.17557693466284,0.8361621194599138,add734
564,2023-01-16 09:18:34.777778,39.713220689502286,-107.83654138939866,10367.355599667144,10196.251199334289,236.28487550442105,207.18602016103424,10367.355599667144,207.18602016103424,0.8361621059266326,add734
565,2023-01-16 09:18:49.518518,39.69806749610391,-107.86600738001674,10367.63432037363,10196.80864074726,236.28054646219377,207.1964633875746,10367.63432037363,207.1964633875746,0.8361621194599138,add734
566,2023-01-16 09:19:04.259259,39.682914302705534,-107.89547337063482,10367.913041080115,10197.36608216023,236.27621741996649,207.20690661411493,10367.913041080115,207.20690661411493,0.8361621194544568,add734
567,2023-01-16 09:19:19.000000,39.66776110930716,-107.9249393612529,10368.1917617866,10197.9235235732,236.2718883777392,207.2173498406553,10368.1917617866,207.2173498406553,0.8361621194544568,add734
568,2023-01-16 09:19:33.740741,39.652607915908774,-107.954405351871,10368.470482493083,10198.480964986173,236.26755933551195,207.22779306719556,10368.470482493083,207.22779306719556,0.8361621194489999,add734
569,2023-01-16 09:19:48.481482,39.6374547225104,-107.98387134248908,10368.749203199572,10199.038406399142,236.26323029328464,207.2382362937359,10368.749203199572,207.2382362937359,0.8361621194653708,add734
570,2023-01-16 09:20:03.222222,39.62230152911202,-108.01333733310716,10369.027923906056,10199.595847812114,236.25890125105735,207.24867952027623,10369.027923906056,207.24867952027623,0.8361621194544568,add734
571,2023-01-16 09:20:17.962963,39.60714833595873,-108.04280332324863,10369.306644608034,10200.153289216069,236.25457220890013,207.25912274664765,10369.306644608034,207.25912274664765,0.8361621059320896,add734
572,2023-01-16 09:20:32.703704,39.59199514256036,-108.07226931386673,10369.58536531452,10200.710730629038,236.25024316667287,207.269565973188,10369.58536531452,207.269565973188,0.8361621194599138,add734
573,2023-01-16 09:20:47.444444,39.57684194916198,-108.1017353044848,10369.864086021003,10201.26817204201,236.2459141244456,207.2800091997283,10369.864086021003,207.2800091997283,0.8361621194489999,add734
574,2023-01-16 09:21:02.185185,39.561688755763605,-108.13120129510288,10370.14280672749,10201.82561345498,236.2415850822183,207.29045242626864,10370.14280672749,207.29045242626864,0.8361621194599138,add734
575,2023-01-16 09:21:16.925926,39.54653556236523,-108.16066728572096,10370.421527433977,10202.38305486795,236.23725603999105,207.30089565280895,10370.421527433977,207.30089565280895,0.8361621194599138,add734
576,2023-01-16 09:21:31.666667,39.53138236896685,-108.19013327633904,10370.70024814046,10202.940496280922,236.23292699776377,207.31133887934928,10370.70024814046,207.31133887934928,0.8361621194489999,add734
577,2023-01-16 09:21:46.407408,39.51542136097002,-108.22092077799068,10370.82,10203.18,236.12081182639113,207.58336031027628,10370.82,207.58336031027628,0.35925557861992274,add734
578,2023-01-16 09:22:01.148148,39.499774784627135,-108.2509432551742,10370.82,10203.18,236.06354978319771,207.7230084867747,10370.82,207.7230084867747,0.0,add734
579,2023-01-16 09:22:15.888889,39.48407085879345,-108.28104419047752,10364.04666707039,10195.56,235.99533972873,207.8894874459455,10364.04666707039,207.8894874459455,-20.319998788829253,add734
580,2023-01-16 09:22:30.629630,39.469022244400726,-108.30985863232264,10370.82,10203.18,236.038932622371,207.78309111453615,10370.82,207.78309111453615,20.319998788829253,add734
581,2023-01-16 09:22:45.370370,39.45347123943361,-108.33945601462364,10370.82,10203.18,235.7983766074332,207.7519531139107,10370.82,207.7519531139107,0.0,add734
582,2023-01-16 09:23:00.111111,39.43804423008259,-108.36884871784808,10370.82,10203.18,235.7983766074332,207.7519531139107,10370.82,207.7519531139107,0.0,add734
583,2023-01-16 09:23:14.851852,39.422708802252856,-108.39802902649188,10370.82,10202.05111178398,235.9158824316931,207.4632169365113,10370.82,207.4632169365113,0.0,add734
584,2023-01-16 09:23:29.592592,39.40778435614266,-108.42642079204268,10370.82,10203.18,235.9540626433983,206.7488929650457,10370.82,206.7488929650457,0.0,add734
585,2023-01-16 09:23:44.333333,39.39217777584356,-108.45615641259064,10370.82,10203.18,235.9540626433983,206.7488929650457,10370.82,206.7488929650457,0.0,add734
586,2023-01-16 09:23:59.074074,39.376344986149746,-108.48642690161952,10370.82,10203.18,235.9628251321244,206.72759110722097,10370.82,206.72759110722097,0.0,add734
587,2023-01-16 09:24:13.814815,39.361532610023225,-108.51479763453244,10370.82,10203.18,236.0723563117094,206.4613177130037,10370.82,206.4613177130037,0.0,add734
588,2023-01-16 09:24:28.555556,39.34606864625941,-108.54438376314366,10363.2,10195.56,236.0723563117094,206.4613177130037,10363.2,206.4613177130037,-22.859999999996944,add734
589,2023-01-16 09:24:43.296296,39.33068284424858,-108.57367395484468,10355.58,10195.56,235.8360980979339,207.037347060892,10355.58,207.037347060892,-22.8600000000024,add734
590,2023-01-16 09:24:58.037037,39.31514146585323,-108.6032524663191,10351.91111148119,10191.891111481187,236.0949835803905,207.02655005047487,10351.91111148119,207.02655005047487,-11.006665556431471,add734
591,2023-01-16 09:25:12.777778,39.29998917239807,-108.63215821472365,10355.58,10189.633334140775,235.8360980979339,207.037347060892,10355.58,207.037347060892,11.006665556431471,add734
