Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate,icao24
565,2023-01-05 21:05:09.795796,40.57642623014667,-102.33775704472882,10370.82,10416.54,253.4243562491587,205.5749378780939,10370.82,205.5749378780939,0.0,a033ae
566,2023-01-05 21:05:30.708709,40.56542059136318,-102.38639897796516,10370.82,10416.54,253.4802791924187,204.442142718786,10370.82,204.442142718786,0.0,a033ae
567,2023-01-05 21:05:51.621622,40.55428909393243,-102.43528946257516,10370.82,10416.54,253.4391845363132,203.9489864369911,10370.82,203.9489864369911,0.0,a033ae
568,2023-01-05 21:06:12.534534,40.54338449088391,-102.48343802767344,10363.2,10408.92,253.39789068302,203.4559355810534,10363.2,203.4559355810534,-22.859999999996944,a033ae
569,2023-01-05 21:06:33.447448,40.53252502800221,-102.53125277453528,10363.2,10408.92,253.39789068302,203.4559355810534,10363.2,203.4559355810534,0.0,a033ae
570,2023-01-05 21:06:54.360360,40.52167024842715,-102.57902696819824,10363.2,10408.92,253.3563962238865,202.962990919295,10363.2,202.962990919295,0.0,a033ae
571,2023-01-05 21:07:15.273273,40.51065352856639,-102.62719442459412,10363.2,10403.382342009543,253.3146997373819,202.4701532273538,10363.2,202.4701532273538,0.0,a033ae
572,2023-01-05 21:07:36.186186,40.49986047148923,-102.67438623904312,10363.2,10401.3,253.2727997889552,201.9774232882693,10363.2,201.9774232882693,0.0,a033ae
573,2023-01-05 21:07:57.099099,40.48887398717303,-102.72207861561176,10363.2,10401.3,253.2727997889552,201.9774232882693,10363.2,201.9774232882693,0.0,a033ae
574,2023-01-05 21:08:18.012012,40.4778632692496,-102.7700066260414,10363.2,10401.3,253.2306949308921,201.4848018925685,10363.2,201.4848018925685,0.0,a033ae
575,2023-01-05 21:08:38.924925,40.46689472327372,-102.8174006454991,10363.2,10401.872072639464,253.2306949308921,201.4848018925685,10363.2,201.4848018925685,0.0,a033ae
576,2023-01-05 21:08:59.837838,40.455866842877825,-102.86527943926826,10363.2,10401.3,253.2306949308921,201.4848018925685,10363.2,201.4848018925685,0.0,a033ae
577,2023-01-05 21:09:20.750751,40.444939182717384,-102.9123920396854,10363.2,10401.3,253.0052742574332,200.6496479122602,10363.2,200.6496479122602,0.0,a033ae
578,2023-01-05 21:09:41.663664,40.433956326247674,-102.95961572137128,10363.2,10401.3,253.1883837021684,200.9922898383535,10363.2,200.9922898383535,0.0,a033ae
579,2023-01-05 21:10:02.576576,40.422921488768175,-103.00720908400768,10363.2,10405.693512711525,253.0907281894592,201.6338303472447,10363.2,201.6338303472447,0.0,a033ae
580,2023-01-05 21:10:23.489490,40.412010860367694,-103.05403096814356,10363.2,10408.92,252.9509690278902,201.7840603035175,10363.2,201.7840603035175,0.0,a033ae
581,2023-01-05 21:10:44.402402,40.40089087283201,-103.10147365077138,10363.2,10408.92,252.9509690278902,201.7840603035175,10363.2,201.7840603035175,0.0,a033ae
582,2023-01-05 21:11:05.315315,40.38978297071397,-103.14896367185494,10363.2,10408.92,252.9509690278902,201.7840603035175,10363.2,201.7840603035175,0.0,a033ae
